YEAR,ORDER_BY,X_AXIS,CUSTOMER_AGE_GROUP,TOTAL_VALUE,BRAND,DEPARTMENT,CLASS,VAR_SP,VAR_CM
2007,1,Jan,65+,24.25,all,FRESH FOOD,PRODUCE,profit,month
2007,2,Feb,19-24,930.06,all,DRY FOOD,GROCERY,profit,month
2007,2,Feb,25-34,92.56,all,DRY FOOD,DRUG GM,profit,month
2007,2,Feb,25-34,1833.1200000000001,all,DRY FOOD,GROCERY,profit,month
2007,2,Feb,25-34,225.99,all,FRESH FOOD,DELI,profit,month
2007,2,Feb,25-34,414.02,all,FRESH FOOD,MEAT,profit,month
2007,2,Feb,25-34,826.75,all,FRESH FOOD,PRODUCE,profit,month
2007,2,Feb,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2007,2,Feb,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,2,Feb,35-44,33.47,all,DRY FOOD,DRUG GM,profit,month
2007,2,Feb,35-44,3140.92,all,DRY FOOD,GROCERY,profit,month
2007,2,Feb,35-44,74.66,all,FRESH FOOD,PASTRY,profit,month
2007,2,Feb,35-44,1641.06,all,FRESH FOOD,PRODUCE,profit,month
2007,2,Feb,35-44,206.31,all,FRESH FOOD,SALAD BAR,profit,month
2007,2,Feb,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,2,Feb,45-54,1621.76,all,DRY FOOD,GROCERY,profit,month
2007,2,Feb,45-54,219.83,all,FRESH FOOD,DELI,profit,month
2007,2,Feb,45-54,284.81,all,FRESH FOOD,MEAT,profit,month
2007,2,Feb,45-54,138.39,all,FRESH FOOD,MEAT-PCKGD,profit,month
2007,2,Feb,45-54,1328.45,all,FRESH FOOD,PRODUCE,profit,month
2007,2,Feb,55-64,372.11,all,FRESH FOOD,MEAT,profit,month
2007,2,Feb,55-64,79.78,all,FRESH FOOD,PRODUCE,profit,month
2007,2,Feb,65+,20.22,all,DRY FOOD,GROCERY,profit,month
2007,2,Feb,65+,99.17,all,FRESH FOOD,PRODUCE,profit,month
2007,3,Mar,19-24,1570.6599999999999,all,DRY FOOD,GROCERY,profit,month
2007,3,Mar,25-34,245.29999999999998,all,DRY FOOD,DRUG GM,profit,month
2007,3,Mar,25-34,2984.22,all,DRY FOOD,GROCERY,profit,month
2007,3,Mar,25-34,359.68,all,FRESH FOOD,DELI,profit,month
2007,3,Mar,25-34,925.02,all,FRESH FOOD,MEAT,profit,month
2007,3,Mar,25-34,1363.11,all,FRESH FOOD,PRODUCE,profit,month
2007,3,Mar,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2007,3,Mar,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,3,Mar,35-44,36.47,all,DRY FOOD,DRUG GM,profit,month
2007,3,Mar,35-44,4829.74,all,DRY FOOD,GROCERY,profit,month
2007,3,Mar,35-44,120.47999999999999,all,FRESH FOOD,PASTRY,profit,month
2007,3,Mar,35-44,2133.68,all,FRESH FOOD,PRODUCE,profit,month
2007,3,Mar,35-44,369.69,all,FRESH FOOD,SALAD BAR,profit,month
2007,3,Mar,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,3,Mar,45-54,2082.25,all,DRY FOOD,GROCERY,profit,month
2007,3,Mar,45-54,340.62,all,FRESH FOOD,DELI,profit,month
2007,3,Mar,45-54,232.43,all,FRESH FOOD,MEAT,profit,month
2007,3,Mar,45-54,382.85,all,FRESH FOOD,MEAT-PCKGD,profit,month
2007,3,Mar,45-54,2325.37,all,FRESH FOOD,PRODUCE,profit,month
2007,3,Mar,55-64,643.16,all,FRESH FOOD,MEAT,profit,month
2007,3,Mar,55-64,79.49000000000001,all,FRESH FOOD,PRODUCE,profit,month
2007,3,Mar,65+,26.61,all,DRY FOOD,GROCERY,profit,month
2007,3,Mar,65+,216.32,all,FRESH FOOD,PRODUCE,profit,month
2007,4,Apr,19-24,2673.33,all,DRY FOOD,GROCERY,profit,month
2007,4,Apr,25-34,392.38,all,DRY FOOD,DRUG GM,profit,month
2007,4,Apr,25-34,3954.56,all,DRY FOOD,GROCERY,profit,month
2007,4,Apr,25-34,583.94,all,FRESH FOOD,DELI,profit,month
2007,4,Apr,25-34,1153.55,all,FRESH FOOD,MEAT,profit,month
2007,4,Apr,25-34,2258.5299999999997,all,FRESH FOOD,PRODUCE,profit,month
2007,4,Apr,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2007,4,Apr,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,4,Apr,35-44,57.32,all,DRY FOOD,DRUG GM,profit,month
2007,4,Apr,35-44,7784.85,all,DRY FOOD,GROCERY,profit,month
2007,4,Apr,35-44,161.51,all,FRESH FOOD,PASTRY,profit,month
2007,4,Apr,35-44,2931.83,all,FRESH FOOD,PRODUCE,profit,month
2007,4,Apr,35-44,572.98,all,FRESH FOOD,SALAD BAR,profit,month
2007,4,Apr,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,4,Apr,45-54,3572.96,all,DRY FOOD,GROCERY,profit,month
2007,4,Apr,45-54,371.99,all,FRESH FOOD,DELI,profit,month
2007,4,Apr,45-54,291.49,all,FRESH FOOD,MEAT,profit,month
2007,4,Apr,45-54,418.66,all,FRESH FOOD,MEAT-PCKGD,profit,month
2007,4,Apr,45-54,2878.81,all,FRESH FOOD,PRODUCE,profit,month
2007,4,Apr,55-64,651.48,all,FRESH FOOD,MEAT,profit,month
2007,4,Apr,55-64,103.1,all,FRESH FOOD,PRODUCE,profit,month
2007,4,Apr,65+,34.019999999999996,all,DRY FOOD,GROCERY,profit,month
2007,4,Apr,65+,329.87,all,FRESH FOOD,PRODUCE,profit,month
2007,5,May,19-24,2335.5099999999998,all,DRY FOOD,GROCERY,profit,month
2007,5,May,25-34,586.0600000000001,all,DRY FOOD,DRUG GM,profit,month
2007,5,May,25-34,5825.79,all,DRY FOOD,GROCERY,profit,month
2007,5,May,25-34,561.26,all,FRESH FOOD,DELI,profit,month
2007,5,May,25-34,1455.84,all,FRESH FOOD,MEAT,profit,month
2007,5,May,25-34,2844.42,all,FRESH FOOD,PRODUCE,profit,month
2007,5,May,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2007,5,May,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,5,May,35-44,51.05,all,DRY FOOD,DRUG GM,profit,month
2007,5,May,35-44,9331.84,all,DRY FOOD,GROCERY,profit,month
2007,5,May,35-44,160.56,all,FRESH FOOD,PASTRY,profit,month
2007,5,May,35-44,4056.0299999999997,all,FRESH FOOD,PRODUCE,profit,month
2007,5,May,35-44,640.9,all,FRESH FOOD,SALAD BAR,profit,month
2007,5,May,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,5,May,45-54,4475.85,all,DRY FOOD,GROCERY,profit,month
2007,5,May,45-54,614.87,all,FRESH FOOD,DELI,profit,month
2007,5,May,45-54,1310.94,all,FRESH FOOD,MEAT,profit,month
2007,5,May,45-54,527.03,all,FRESH FOOD,MEAT-PCKGD,profit,month
2007,5,May,45-54,3761.82,all,FRESH FOOD,PRODUCE,profit,month
2007,5,May,55-64,784.24,all,FRESH FOOD,MEAT,profit,month
2007,5,May,55-64,121.63,all,FRESH FOOD,PRODUCE,profit,month
2007,5,May,65+,72.83999999999999,all,DRY FOOD,GROCERY,profit,month
2007,5,May,65+,405.43,all,FRESH FOOD,PRODUCE,profit,month
2007,6,Jun,19-24,1744.75,all,DRY FOOD,GROCERY,profit,month
2007,6,Jun,25-34,567.53,all,DRY FOOD,DRUG GM,profit,month
2007,6,Jun,25-34,4701.74,all,DRY FOOD,GROCERY,profit,month
2007,6,Jun,25-34,475.52,all,FRESH FOOD,DELI,profit,month
2007,6,Jun,25-34,1114.98,all,FRESH FOOD,MEAT,profit,month
2007,6,Jun,25-34,1913.3799999999999,all,FRESH FOOD,PRODUCE,profit,month
2007,6,Jun,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2007,6,Jun,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,6,Jun,35-44,34.22,all,DRY FOOD,DRUG GM,profit,month
2007,6,Jun,35-44,7761.49,all,DRY FOOD,GROCERY,profit,month
2007,6,Jun,35-44,127.19999999999999,all,FRESH FOOD,PASTRY,profit,month
2007,6,Jun,35-44,3187.25,all,FRESH FOOD,PRODUCE,profit,month
2007,6,Jun,35-44,495.53000000000003,all,FRESH FOOD,SALAD BAR,profit,month
2007,6,Jun,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,6,Jun,45-54,3563.97,all,DRY FOOD,GROCERY,profit,month
2007,6,Jun,45-54,366.52,all,FRESH FOOD,DELI,profit,month
2007,6,Jun,45-54,435.45,all,FRESH FOOD,MEAT,profit,month
2007,6,Jun,45-54,534.84,all,FRESH FOOD,MEAT-PCKGD,profit,month
2007,6,Jun,45-54,3059.74,all,FRESH FOOD,PRODUCE,profit,month
2007,6,Jun,55-64,811.21,all,FRESH FOOD,MEAT,profit,month
2007,6,Jun,55-64,112.61,all,FRESH FOOD,PRODUCE,profit,month
2007,6,Jun,65+,60.56999999999999,all,DRY FOOD,GROCERY,profit,month
2007,6,Jun,65+,229.7,all,FRESH FOOD,PRODUCE,profit,month
2007,7,Jul,19-24,2264.58,all,DRY FOOD,GROCERY,profit,month
2007,7,Jul,25-34,530.2,all,DRY FOOD,DRUG GM,profit,month
2007,7,Jul,25-34,4144.49,all,DRY FOOD,GROCERY,profit,month
2007,7,Jul,25-34,538.68,all,FRESH FOOD,DELI,profit,month
2007,7,Jul,25-34,1663.09,all,FRESH FOOD,MEAT,profit,month
2007,7,Jul,25-34,1420.36,all,FRESH FOOD,PRODUCE,profit,month
2007,7,Jul,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2007,7,Jul,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,7,Jul,35-44,96.7,all,DRY FOOD,DRUG GM,profit,month
2007,7,Jul,35-44,7326.01,all,DRY FOOD,GROCERY,profit,month
2007,7,Jul,35-44,138.67,all,FRESH FOOD,PASTRY,profit,month
2007,7,Jul,35-44,3639.04,all,FRESH FOOD,PRODUCE,profit,month
2007,7,Jul,35-44,496.1,all,FRESH FOOD,SALAD BAR,profit,month
2007,7,Jul,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,7,Jul,45-54,3678.51,all,DRY FOOD,GROCERY,profit,month
2007,7,Jul,45-54,425.41,all,FRESH FOOD,DELI,profit,month
2007,7,Jul,45-54,940.56,all,FRESH FOOD,MEAT,profit,month
2007,7,Jul,45-54,502.43,all,FRESH FOOD,MEAT-PCKGD,profit,month
2007,7,Jul,45-54,2358.45,all,FRESH FOOD,PRODUCE,profit,month
2007,7,Jul,55-64,528.52,all,FRESH FOOD,MEAT,profit,month
2007,7,Jul,55-64,137.9,all,FRESH FOOD,PRODUCE,profit,month
2007,7,Jul,65+,84.52,all,DRY FOOD,GROCERY,profit,month
2007,7,Jul,65+,290.06,all,FRESH FOOD,PRODUCE,profit,month
2007,8,Aug,19-24,2558.48,all,DRY FOOD,GROCERY,profit,month
2007,8,Aug,25-34,546.32,all,DRY FOOD,DRUG GM,profit,month
2007,8,Aug,25-34,5017.38,all,DRY FOOD,GROCERY,profit,month
2007,8,Aug,25-34,699.1,all,FRESH FOOD,DELI,profit,month
2007,8,Aug,25-34,1537.9,all,FRESH FOOD,MEAT,profit,month
2007,8,Aug,25-34,1790.22,all,FRESH FOOD,PRODUCE,profit,month
2007,8,Aug,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2007,8,Aug,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,8,Aug,35-44,47.39,all,DRY FOOD,DRUG GM,profit,month
2007,8,Aug,35-44,10032.1,all,DRY FOOD,GROCERY,profit,month
2007,8,Aug,35-44,204.76,all,FRESH FOOD,PASTRY,profit,month
2007,8,Aug,35-44,4323.33,all,FRESH FOOD,PRODUCE,profit,month
2007,8,Aug,35-44,633.35,all,FRESH FOOD,SALAD BAR,profit,month
2007,8,Aug,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,8,Aug,45-54,4793.54,all,DRY FOOD,GROCERY,profit,month
2007,8,Aug,45-54,580.85,all,FRESH FOOD,DELI,profit,month
2007,8,Aug,45-54,1602.9,all,FRESH FOOD,MEAT,profit,month
2007,8,Aug,45-54,523.89,all,FRESH FOOD,MEAT-PCKGD,profit,month
2007,8,Aug,45-54,3661.08,all,FRESH FOOD,PRODUCE,profit,month
2007,8,Aug,55-64,462.28,all,FRESH FOOD,MEAT,profit,month
2007,8,Aug,55-64,163.57999999999998,all,FRESH FOOD,PRODUCE,profit,month
2007,8,Aug,65+,87.88999999999999,all,DRY FOOD,GROCERY,profit,month
2007,8,Aug,65+,334.69,all,FRESH FOOD,PRODUCE,profit,month
2007,9,Sep,19-24,1582.38,all,DRY FOOD,GROCERY,profit,month
2007,9,Sep,25-34,534.61,all,DRY FOOD,DRUG GM,profit,month
2007,9,Sep,25-34,4597.9800000000005,all,DRY FOOD,GROCERY,profit,month
2007,9,Sep,25-34,540.41,all,FRESH FOOD,DELI,profit,month
2007,9,Sep,25-34,953.03,all,FRESH FOOD,MEAT,profit,month
2007,9,Sep,25-34,1631.09,all,FRESH FOOD,PRODUCE,profit,month
2007,9,Sep,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2007,9,Sep,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,9,Sep,35-44,90.27,all,DRY FOOD,DRUG GM,profit,month
2007,9,Sep,35-44,8030.58,all,DRY FOOD,GROCERY,profit,month
2007,9,Sep,35-44,151.68,all,FRESH FOOD,PASTRY,profit,month
2007,9,Sep,35-44,3852.49,all,FRESH FOOD,PRODUCE,profit,month
2007,9,Sep,35-44,435.19,all,FRESH FOOD,SALAD BAR,profit,month
2007,9,Sep,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,9,Sep,45-54,5319.71,all,DRY FOOD,GROCERY,profit,month
2007,9,Sep,45-54,534.98,all,FRESH FOOD,DELI,profit,month
2007,9,Sep,45-54,555.76,all,FRESH FOOD,MEAT,profit,month
2007,9,Sep,45-54,435.45,all,FRESH FOOD,MEAT-PCKGD,profit,month
2007,9,Sep,45-54,2608.93,all,FRESH FOOD,PRODUCE,profit,month
2007,9,Sep,55-64,985.55,all,FRESH FOOD,MEAT,profit,month
2007,9,Sep,55-64,158.4,all,FRESH FOOD,PRODUCE,profit,month
2007,9,Sep,65+,55.68,all,DRY FOOD,GROCERY,profit,month
2007,9,Sep,65+,282.94,all,FRESH FOOD,PRODUCE,profit,month
2007,10,Oct,19-24,1618.11,all,DRY FOOD,GROCERY,profit,month
2007,10,Oct,25-34,461.62,all,DRY FOOD,DRUG GM,profit,month
2007,10,Oct,25-34,4897.4,all,DRY FOOD,GROCERY,profit,month
2007,10,Oct,25-34,621.95,all,FRESH FOOD,DELI,profit,month
2007,10,Oct,25-34,1031.41,all,FRESH FOOD,MEAT,profit,month
2007,10,Oct,25-34,1726.6599999999999,all,FRESH FOOD,PRODUCE,profit,month
2007,10,Oct,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2007,10,Oct,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,10,Oct,35-44,61.1,all,DRY FOOD,DRUG GM,profit,month
2007,10,Oct,35-44,8058.83,all,DRY FOOD,GROCERY,profit,month
2007,10,Oct,35-44,175.2,all,FRESH FOOD,PASTRY,profit,month
2007,10,Oct,35-44,4017.68,all,FRESH FOOD,PRODUCE,profit,month
2007,10,Oct,35-44,468.85,all,FRESH FOOD,SALAD BAR,profit,month
2007,10,Oct,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,10,Oct,45-54,4433.14,all,DRY FOOD,GROCERY,profit,month
2007,10,Oct,45-54,531.97,all,FRESH FOOD,DELI,profit,month
2007,10,Oct,45-54,867.97,all,FRESH FOOD,MEAT,profit,month
2007,10,Oct,45-54,505.86,all,FRESH FOOD,MEAT-PCKGD,profit,month
2007,10,Oct,45-54,3206.24,all,FRESH FOOD,PRODUCE,profit,month
2007,10,Oct,55-64,662.1,all,FRESH FOOD,MEAT,profit,month
2007,10,Oct,55-64,154.62,all,FRESH FOOD,PRODUCE,profit,month
2007,10,Oct,65+,62.58,all,DRY FOOD,GROCERY,profit,month
2007,10,Oct,65+,366.78,all,FRESH FOOD,PRODUCE,profit,month
2007,11,Nov,19-24,2775.48,all,DRY FOOD,GROCERY,profit,month
2007,11,Nov,25-34,621.1,all,DRY FOOD,DRUG GM,profit,month
2007,11,Nov,25-34,6387.94,all,DRY FOOD,GROCERY,profit,month
2007,11,Nov,25-34,600.02,all,FRESH FOOD,DELI,profit,month
2007,11,Nov,25-34,1585.18,all,FRESH FOOD,MEAT,profit,month
2007,11,Nov,25-34,2172.99,all,FRESH FOOD,PRODUCE,profit,month
2007,11,Nov,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2007,11,Nov,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,11,Nov,35-44,122.48,all,DRY FOOD,DRUG GM,profit,month
2007,11,Nov,35-44,10345.19,all,DRY FOOD,GROCERY,profit,month
2007,11,Nov,35-44,190.07999999999998,all,FRESH FOOD,PASTRY,profit,month
2007,11,Nov,35-44,4685.37,all,FRESH FOOD,PRODUCE,profit,month
2007,11,Nov,35-44,700.05,all,FRESH FOOD,SALAD BAR,profit,month
2007,11,Nov,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,11,Nov,45-54,4869.8,all,DRY FOOD,GROCERY,profit,month
2007,11,Nov,45-54,632.84,all,FRESH FOOD,DELI,profit,month
2007,11,Nov,45-54,954.83,all,FRESH FOOD,MEAT,profit,month
2007,11,Nov,45-54,433.13,all,FRESH FOOD,MEAT-PCKGD,profit,month
2007,11,Nov,45-54,4556.36,all,FRESH FOOD,PRODUCE,profit,month
2007,11,Nov,55-64,1140.07,all,FRESH FOOD,MEAT,profit,month
2007,11,Nov,55-64,189.2,all,FRESH FOOD,PRODUCE,profit,month
2007,11,Nov,65+,83.61,all,DRY FOOD,GROCERY,profit,month
2007,11,Nov,65+,518.04,all,FRESH FOOD,PRODUCE,profit,month
2007,12,Dec,19-24,2115.87,all,DRY FOOD,GROCERY,profit,month
2007,12,Dec,25-34,439.06,all,DRY FOOD,DRUG GM,profit,month
2007,12,Dec,25-34,4602.82,all,DRY FOOD,GROCERY,profit,month
2007,12,Dec,25-34,533.4399999999999,all,FRESH FOOD,DELI,profit,month
2007,12,Dec,25-34,1383.45,all,FRESH FOOD,MEAT,profit,month
2007,12,Dec,25-34,1768.8899999999999,all,FRESH FOOD,PRODUCE,profit,month
2007,12,Dec,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2007,12,Dec,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,12,Dec,35-44,59.76,all,DRY FOOD,DRUG GM,profit,month
2007,12,Dec,35-44,8840.539999999999,all,DRY FOOD,GROCERY,profit,month
2007,12,Dec,35-44,185.5,all,FRESH FOOD,PASTRY,profit,month
2007,12,Dec,35-44,4113.89,all,FRESH FOOD,PRODUCE,profit,month
2007,12,Dec,35-44,608.13,all,FRESH FOOD,SALAD BAR,profit,month
2007,12,Dec,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2007,12,Dec,45-54,3972.34,all,DRY FOOD,GROCERY,profit,month
2007,12,Dec,45-54,468.61,all,FRESH FOOD,DELI,profit,month
2007,12,Dec,45-54,881.47,all,FRESH FOOD,MEAT,profit,month
2007,12,Dec,45-54,450.12,all,FRESH FOOD,MEAT-PCKGD,profit,month
2007,12,Dec,45-54,4009.45,all,FRESH FOOD,PRODUCE,profit,month
2007,12,Dec,55-64,1093.89,all,FRESH FOOD,MEAT,profit,month
2007,12,Dec,55-64,153.54999999999998,all,FRESH FOOD,PRODUCE,profit,month
2007,12,Dec,65+,76.41,all,DRY FOOD,GROCERY,profit,month
2007,12,Dec,65+,240.16,all,FRESH FOOD,PRODUCE,profit,month
2008,1,Jan,19-24,2063.39,all,DRY FOOD,GROCERY,profit,month
2008,1,Jan,25-34,447.63,all,DRY FOOD,DRUG GM,profit,month
2008,1,Jan,25-34,4478.22,all,DRY FOOD,GROCERY,profit,month
2008,1,Jan,25-34,435.24,all,FRESH FOOD,DELI,profit,month
2008,1,Jan,25-34,884.18,all,FRESH FOOD,MEAT,profit,month
2008,1,Jan,25-34,1841.7,all,FRESH FOOD,PRODUCE,profit,month
2008,1,Jan,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2008,1,Jan,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2008,1,Jan,35-44,77.42,all,DRY FOOD,DRUG GM,profit,month
2008,1,Jan,35-44,8679.699999999999,all,DRY FOOD,GROCERY,profit,month
2008,1,Jan,35-44,149.76,all,FRESH FOOD,PASTRY,profit,month
2008,1,Jan,35-44,4391.05,all,FRESH FOOD,PRODUCE,profit,month
2008,1,Jan,35-44,519.4,all,FRESH FOOD,SALAD BAR,profit,month
2008,1,Jan,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2008,1,Jan,45-54,4201.43,all,DRY FOOD,GROCERY,profit,month
2008,1,Jan,45-54,442.5,all,FRESH FOOD,DELI,profit,month
2008,1,Jan,45-54,966.17,all,FRESH FOOD,MEAT,profit,month
2008,1,Jan,45-54,373.86,all,FRESH FOOD,MEAT-PCKGD,profit,month
2008,1,Jan,45-54,4479.2699999999995,all,FRESH FOOD,PRODUCE,profit,month
2008,1,Jan,55-64,769.78,all,FRESH FOOD,MEAT,profit,month
2008,1,Jan,55-64,184.03,all,FRESH FOOD,PRODUCE,profit,month
2008,1,Jan,65+,59.669999999999995,all,DRY FOOD,GROCERY,profit,month
2008,1,Jan,65+,282.93,all,FRESH FOOD,PRODUCE,profit,month
2008,2,Feb,19-24,2683.34,all,DRY FOOD,GROCERY,profit,month
2008,2,Feb,25-34,572.73,all,DRY FOOD,DRUG GM,profit,month
2008,2,Feb,25-34,5130.42,all,DRY FOOD,GROCERY,profit,month
2008,2,Feb,25-34,588.58,all,FRESH FOOD,DELI,profit,month
2008,2,Feb,25-34,1623.19,all,FRESH FOOD,MEAT,profit,month
2008,2,Feb,25-34,2665.7799999999997,all,FRESH FOOD,PRODUCE,profit,month
2008,2,Feb,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2008,2,Feb,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2008,2,Feb,35-44,74.05,all,DRY FOOD,DRUG GM,profit,month
2008,2,Feb,35-44,10122.9,all,DRY FOOD,GROCERY,profit,month
2008,2,Feb,35-44,215.51999999999998,all,FRESH FOOD,PASTRY,profit,month
2008,2,Feb,35-44,5800.15,all,FRESH FOOD,PRODUCE,profit,month
2008,2,Feb,35-44,708.32,all,FRESH FOOD,SALAD BAR,profit,month
2008,2,Feb,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2008,2,Feb,45-54,4795.26,all,DRY FOOD,GROCERY,profit,month
2008,2,Feb,45-54,586.45,all,FRESH FOOD,DELI,profit,month
2008,2,Feb,45-54,918.28,all,FRESH FOOD,MEAT,profit,month
2008,2,Feb,45-54,585.76,all,FRESH FOOD,MEAT-PCKGD,profit,month
2008,2,Feb,45-54,5330.51,all,FRESH FOOD,PRODUCE,profit,month
2008,2,Feb,55-64,843.13,all,FRESH FOOD,MEAT,profit,month
2008,2,Feb,55-64,148.12,all,FRESH FOOD,PRODUCE,profit,month
2008,2,Feb,65+,85.25999999999999,all,DRY FOOD,GROCERY,profit,month
2008,2,Feb,65+,370.01,all,FRESH FOOD,PRODUCE,profit,month
2008,3,Mar,19-24,1717.45,all,DRY FOOD,GROCERY,profit,month
2008,3,Mar,25-34,333.89,all,DRY FOOD,DRUG GM,profit,month
2008,3,Mar,25-34,4951.8,all,DRY FOOD,GROCERY,profit,month
2008,3,Mar,25-34,554.1,all,FRESH FOOD,DELI,profit,month
2008,3,Mar,25-34,1138.41,all,FRESH FOOD,MEAT,profit,month
2008,3,Mar,25-34,2888.2,all,FRESH FOOD,PRODUCE,profit,month
2008,3,Mar,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2008,3,Mar,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2008,3,Mar,35-44,57.089999999999996,all,DRY FOOD,DRUG GM,profit,month
2008,3,Mar,35-44,8472.82,all,DRY FOOD,GROCERY,profit,month
2008,3,Mar,35-44,186.62,all,FRESH FOOD,PASTRY,profit,month
2008,3,Mar,35-44,4367.8,all,FRESH FOOD,PRODUCE,profit,month
2008,3,Mar,35-44,546.55,all,FRESH FOOD,SALAD BAR,profit,month
2008,3,Mar,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2008,3,Mar,45-54,3846.68,all,DRY FOOD,GROCERY,profit,month
2008,3,Mar,45-54,389.17,all,FRESH FOOD,DELI,profit,month
2008,3,Mar,45-54,757.3,all,FRESH FOOD,MEAT,profit,month
2008,3,Mar,45-54,495.24,all,FRESH FOOD,MEAT-PCKGD,profit,month
2008,3,Mar,45-54,4449.08,all,FRESH FOOD,PRODUCE,profit,month
2008,3,Mar,55-64,948.59,all,FRESH FOOD,MEAT,profit,month
2008,3,Mar,55-64,107.42,all,FRESH FOOD,PRODUCE,profit,month
2008,3,Mar,65+,70.05,all,DRY FOOD,GROCERY,profit,month
2008,3,Mar,65+,451.58,all,FRESH FOOD,PRODUCE,profit,month
2008,4,Apr,19-24,3304.11,all,DRY FOOD,GROCERY,profit,month
2008,4,Apr,25-34,449.63,all,DRY FOOD,DRUG GM,profit,month
2008,4,Apr,25-34,4189.39,all,DRY FOOD,GROCERY,profit,month
2008,4,Apr,25-34,517.89,all,FRESH FOOD,DELI,profit,month
2008,4,Apr,25-34,1282.57,all,FRESH FOOD,MEAT,profit,month
2008,4,Apr,25-34,2788.72,all,FRESH FOOD,PRODUCE,profit,month
2008,4,Apr,25-34,0.0,all,NON FOOD,KIOSK-GAS,profit,month
2008,4,Apr,25-34,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2008,4,Apr,35-44,68.5,all,DRY FOOD,DRUG GM,profit,month
2008,4,Apr,35-44,8350.66,all,DRY FOOD,GROCERY,profit,month
2008,4,Apr,35-44,179.6,all,FRESH FOOD,PASTRY,profit,month
2008,4,Apr,35-44,3550.36,all,FRESH FOOD,PRODUCE,profit,month
2008,4,Apr,35-44,577.47,all,FRESH FOOD,SALAD BAR,profit,month
2008,4,Apr,35-44,0.0,all,NON FOOD,MISC SALES TRAN,profit,month
2008,4,Apr,45-54,3943.52,all,DRY FOOD,GROCERY,profit,month
2008,4,Apr,45-54,515.68,all,FRESH FOOD,DELI,profit,month
2008,4,Apr,45-54,431.65,all,FRESH FOOD,MEAT,profit,month
2008,4,Apr,45-54,568.42,all,FRESH FOOD,MEAT-PCKGD,profit,month
2008,4,Apr,45-54,4351.3099999999995,all,FRESH FOOD,PRODUCE,profit,month
2008,4,Apr,55-64,842.05,all,FRESH FOOD,MEAT,profit,month
2008,4,Apr,55-64,140.85999999999999,all,FRESH FOOD,PRODUCE,profit,month
2008,4,Apr,65+,38.76,all,DRY FOOD,GROCERY,profit,month
2008,4,Apr,65+,454.19,all,FRESH FOOD,PRODUCE,profit,month
2008,5,May,19-24,2379.49,all,DRY FOOD,GROCERY,profit,month
2008,5,May,25-34,582.24,all,DRY FOOD,DRUG GM,profit,month
2008,5,May,25-34,4729.22,all,DRY FOOD,GROCERY,profit,month
