CUSTOMER_INCOME_LEVEL,YEAR,CUSTOMER_AGE_GROUP,PRIVATE,DEPARTMENT,CLASS,VAR_CM,ORDER_BY,X_AXIS,VAR_SP,NATIONAL
1,2008,19-24,609.33,all,all,country,1,Belgium,profit,1671.22
1,2007,19-24,481.33,all,all,country,1,Sweden,profit,1587.1
1,2007,19-24,703.04,all,all,country,1,Spain,profit,2931.65
1,2008,19-24,111.53999999999999,all,all,country,1,Greece,profit,694.03
1,2007,all,1006.9499999999999,all,all,country,1,Belgium,profit,2190.32
1,2007,all,145.60999999999999,all,all,country,1,Bulgaria,profit,483.13
1,2007,all,781.53,all,all,country,1,France,profit,1546.74
1,2008,all,204.23999999999998,all,all,country,1,Greece,profit,845.01
1,2008,all,835.38,all,all,country,1,Germany,profit,2677.06
1,2008,all,778.8,all,all,country,1,France,profit,2085.66
1,2008,all,442.09000000000003,all,all,country,1,Bulgaria,profit,1334.49
1,2008,all,1098.5,all,all,country,1,Belgium,profit,2365.88
1,2007,all,836.08,all,all,country,1,Sweden,profit,1960.33
1,2007,all,1178.32,all,all,country,1,Spain,profit,3446.52
1,2007,all,929.0,all,all,country,1,Portugal,profit,1650.89
1,2007,all,445.26,all,all,country,1,Poland,profit,1070.5
1,2007,all,384.1,all,all,country,1,Norway,profit,637.37
1,2007,all,615.39,all,all,country,1,Netherlands,profit,1595.75
1,2007,all,78.11,all,all,country,1,Luxembourg,profit,204.44
1,2007,all,769.03,all,all,country,1,Lithuania,profit,1989.9199999999998
1,2007,all,210.85,all,all,country,1,Greece,profit,465.07
1,2007,all,841.91,all,all,country,1,Germany,profit,2086.68
1,2007,all,781.53,DRY FOOD,GROCERY,country,1,France,profit,1322.19
1,2007,all,841.91,DRY FOOD,GROCERY,country,1,Germany,profit,1676.87
1,2007,all,210.85,DRY FOOD,GROCERY,country,1,Greece,profit,391.67
1,2007,all,769.03,DRY FOOD,GROCERY,country,1,Lithuania,profit,1773.12
1,2007,all,210.85,DRY FOOD,all,country,1,Greece,profit,391.67
1,2007,all,841.91,DRY FOOD,all,country,1,Germany,profit,1676.87
1,2007,all,781.53,DRY FOOD,all,country,1,France,profit,1322.19
1,2007,all,145.60999999999999,DRY FOOD,all,country,1,Bulgaria,profit,392.22999999999996
1,2007,all,1006.9499999999999,DRY FOOD,all,country,1,Belgium,profit,1896.03
1,2008,19-24,514.22,DRY FOOD,all,country,1,Sweden,profit,1502.57
1,2007,all,769.03,DRY FOOD,all,country,1,Lithuania,profit,1773.12
1,2008,19-24,929.6,DRY FOOD,all,country,1,Spain,profit,3779.36
1,2008,19-24,259.46,DRY FOOD,all,country,1,Poland,profit,1003.81
1,2008,19-24,197.76999999999998,DRY FOOD,all,country,1,Norway,profit,752.4
1,2008,19-24,393.98,DRY FOOD,all,country,1,Netherlands,profit,1101.19
1,2008,19-24,26.73,DRY FOOD,all,country,1,Luxembourg,profit,126.16
1,2008,19-24,596.1999999999999,DRY FOOD,all,country,1,Lithuania,profit,2169.53
1,2008,19-24,111.53999999999999,DRY FOOD,all,country,1,Greece,profit,694.03
1,2008,19-24,673.9399999999999,DRY FOOD,all,country,1,Portugal,profit,1634.17
1,2007,all,78.11,DRY FOOD,all,country,1,Luxembourg,profit,180.78
1,2007,all,615.39,DRY FOOD,all,country,1,Netherlands,profit,1288.08
1,2007,all,384.1,DRY FOOD,all,country,1,Norway,profit,494.0
1,2008,all,1132.01,DRY FOOD,all,country,1,Portugal,profit,1762.26
1,2008,all,547.75,DRY FOOD,all,country,1,Poland,profit,1033.75
1,2008,all,385.66999999999996,DRY FOOD,all,country,1,Norway,profit,791.12
1,2008,all,655.23,DRY FOOD,all,country,1,Netherlands,profit,1171.95
1,2008,all,57.57,DRY FOOD,all,country,1,Luxembourg,profit,130.38
1,2008,all,1082.54,DRY FOOD,all,country,1,Lithuania,profit,2383.0
1,2008,all,204.23999999999998,DRY FOOD,all,country,1,Greece,profit,710.8399999999999
1,2008,all,835.38,DRY FOOD,all,country,1,Germany,profit,1908.68
1,2008,all,778.8,DRY FOOD,all,country,1,France,profit,1656.76
1,2008,all,442.09000000000003,DRY FOOD,all,country,1,Bulgaria,profit,981.7
1,2008,all,1098.5,DRY FOOD,all,country,1,Belgium,profit,1907.0900000000001
1,2007,all,836.08,DRY FOOD,all,country,1,Sweden,profit,1646.4099999999999
1,2007,all,1178.32,DRY FOOD,all,country,1,Spain,profit,3075.6
1,2007,all,929.0,DRY FOOD,all,country,1,Portugal,profit,1355.01
1,2007,all,445.26,DRY FOOD,all,country,1,Poland,profit,945.14
1,2008,19-24,482.87,DRY FOOD,all,country,1,Germany,profit,1783.38
1,2007,19-24,569.9,all,all,country,1,Portugal,profit,1234.42
1,2008,19-24,456.58,DRY FOOD,all,country,1,France,profit,1552.25
1,2008,19-24,609.33,DRY FOOD,all,country,1,Belgium,profit,1671.22
1,2008,all,57.57,DRY FOOD,GROCERY,country,1,Luxembourg,profit,130.38
1,2008,all,1082.54,DRY FOOD,GROCERY,country,1,Lithuania,profit,2383.0
1,2008,all,204.23999999999998,DRY FOOD,GROCERY,country,1,Greece,profit,710.8399999999999
1,2008,all,835.38,DRY FOOD,GROCERY,country,1,Germany,profit,1908.68
1,2008,all,778.8,DRY FOOD,GROCERY,country,1,France,profit,1656.76
1,2008,all,442.09000000000003,DRY FOOD,GROCERY,country,1,Bulgaria,profit,981.7
1,2008,all,655.23,DRY FOOD,GROCERY,country,1,Netherlands,profit,1171.95
1,2008,all,1098.5,DRY FOOD,GROCERY,country,1,Belgium,profit,1907.0900000000001
1,2007,all,1178.32,DRY FOOD,GROCERY,country,1,Spain,profit,3075.6
1,2007,all,929.0,DRY FOOD,GROCERY,country,1,Portugal,profit,1355.01
1,2007,all,445.26,DRY FOOD,GROCERY,country,1,Poland,profit,945.14
1,2007,all,384.1,DRY FOOD,GROCERY,country,1,Norway,profit,494.0
1,2007,all,615.39,DRY FOOD,GROCERY,country,1,Netherlands,profit,1288.08
1,2007,all,78.11,DRY FOOD,GROCERY,country,1,Luxembourg,profit,180.78
1,2007,all,836.08,DRY FOOD,GROCERY,country,1,Sweden,profit,1646.4099999999999
1,2008,all,385.66999999999996,DRY FOOD,GROCERY,country,1,Norway,profit,791.12
1,2008,all,547.75,DRY FOOD,GROCERY,country,1,Poland,profit,1033.75
1,2008,all,1132.01,DRY FOOD,GROCERY,country,1,Portugal,profit,1762.26
1,2007,19-24,481.33,DRY FOOD,all,country,1,Sweden,profit,1587.1
1,2007,19-24,703.04,DRY FOOD,all,country,1,Spain,profit,2931.65
1,2007,19-24,569.9,DRY FOOD,all,country,1,Portugal,profit,1234.42
1,2007,19-24,247.91,DRY FOOD,all,country,1,Poland,profit,900.96
1,2007,19-24,149.99,DRY FOOD,all,country,1,Norway,profit,463.13
1,2007,19-24,389.53,DRY FOOD,all,country,1,Netherlands,profit,1201.1299999999999
1,2007,19-24,50.47,DRY FOOD,all,country,1,Luxembourg,profit,180.78
1,2007,19-24,450.86,DRY FOOD,all,country,1,Lithuania,profit,1649.3999999999999
1,2007,19-24,136.01,DRY FOOD,all,country,1,Greece,profit,379.43
1,2007,19-24,466.44,DRY FOOD,all,country,1,Germany,profit,1585.6499999999999
1,2007,19-24,466.9,DRY FOOD,all,country,1,France,profit,1191.25
1,2007,19-24,95.47,DRY FOOD,all,country,1,Bulgaria,profit,353.96999999999997
1,2007,19-24,568.66,DRY FOOD,all,country,1,Belgium,profit,1684.77
1,2008,all,1021.9200000000001,DRY FOOD,GROCERY,country,1,Sweden,profit,1559.37
1,2008,all,1435.3799999999999,DRY FOOD,GROCERY,country,1,Spain,profit,3954.3500000000004
1,2008,19-24,282.11,DRY FOOD,all,country,1,Bulgaria,profit,879.6
1,2007,19-24,501.59000000000003,all,all,month,7,Jul,profit,1568.27
1,2007,19-24,247.91,all,all,country,1,Poland,profit,900.96
1,2007,19-24,389.53,all,all,country,1,Netherlands,profit,1201.1299999999999
1,2007,19-24,505.26,DRY FOOD,GROCERY,month,11,Nov,profit,1964.22
1,2007,19-24,297.88,DRY FOOD,GROCERY,month,10,Oct,profit,1137.83
1,2007,19-24,321.54,DRY FOOD,GROCERY,month,9,Sep,profit,1075.17
1,2007,19-24,336.32,DRY FOOD,GROCERY,month,8,Aug,profit,1992.85
1,2007,19-24,501.59000000000003,DRY FOOD,GROCERY,month,7,Jul,profit,1568.27
1,2007,19-24,618.36,DRY FOOD,GROCERY,month,6,Jun,profit,886.15
1,2007,19-24,341.78999999999996,DRY FOOD,GROCERY,month,12,Dec,profit,1605.0
1,2007,19-24,684.21,DRY FOOD,GROCERY,month,5,May,profit,1271.68
1,2007,19-24,352.26,DRY FOOD,GROCERY,month,3,Mar,profit,1102.42
1,2007,19-24,236.39,DRY FOOD,GROCERY,month,2,Feb,profit,627.43
1,2007,19-24,79.71,DRY FOOD,GROCERY,month,1,Jan,profit,127.69
1,2008,all,266.28,all,all,month,12,Dec,profit,997.3100000000001
1,2008,all,751.0,all,all,month,11,Nov,profit,2589.7
1,2008,all,598.87,all,all,month,10,Oct,profit,2777.17
1,2007,19-24,501.2,DRY FOOD,GROCERY,month,4,Apr,profit,1984.93
1,2008,all,578.0,all,all,month,9,Sep,profit,1643.2600000000002
1,2008,19-24,377.4,DRY FOOD,GROCERY,month,1,Jan,profit,1540.64
1,2008,19-24,567.49,DRY FOOD,GROCERY,month,3,Mar,profit,901.11
1,2007,all,1149.28,DRY FOOD,GROCERY,month,5,May,profit,1438.28
1,2007,all,844.29,DRY FOOD,GROCERY,month,4,Apr,profit,2067.89
1,2007,all,585.77,DRY FOOD,GROCERY,month,3,Mar,profit,1181.98
1,2007,all,374.22999999999996,DRY FOOD,GROCERY,month,2,Feb,profit,689.79
1,2007,all,123.61999999999999,DRY FOOD,GROCERY,month,1,Jan,profit,143.05
1,2008,19-24,141.75,DRY FOOD,GROCERY,month,12,Dec,profit,632.32
1,2008,19-24,627.99,DRY FOOD,GROCERY,month,2,Feb,profit,1841.77
1,2008,19-24,405.07,DRY FOOD,GROCERY,month,11,Nov,profit,1805.9
1,2008,19-24,342.38,DRY FOOD,GROCERY,month,9,Sep,profit,1030.8400000000001
1,2008,19-24,688.11,DRY FOOD,GROCERY,month,8,Aug,profit,1226.41
1,2008,19-24,359.92,DRY FOOD,GROCERY,month,7,Jul,profit,1075.1399999999999
1,2008,19-24,478.26,DRY FOOD,GROCERY,month,6,Jun,profit,2731.7999999999997
1,2008,19-24,552.49,DRY FOOD,GROCERY,month,5,May,profit,1497.36
1,2008,19-24,660.02,DRY FOOD,GROCERY,month,4,Apr,profit,2393.11
1,2008,19-24,333.45,DRY FOOD,GROCERY,month,10,Oct,profit,1973.27
1,2008,all,1016.13,all,all,month,8,Aug,profit,2089.23
1,2008,all,682.81,all,all,month,7,Jul,profit,1641.3899999999999
1,2008,all,828.9,all,all,month,6,Jun,profit,3157.7499999999995
1,2008,19-24,333.45,all,all,month,10,Oct,profit,1973.27
1,2008,19-24,342.38,all,all,month,9,Sep,profit,1030.8400000000001
1,2008,19-24,688.11,all,all,month,8,Aug,profit,1226.41
1,2008,19-24,359.92,all,all,month,7,Jul,profit,1075.1399999999999
1,2008,19-24,478.26,all,all,month,6,Jun,profit,2731.7999999999997
1,2008,19-24,552.49,all,all,month,5,May,profit,1497.36
1,2008,19-24,405.07,all,all,month,11,Nov,profit,1805.9
1,2008,19-24,660.02,all,all,month,4,Apr,profit,2393.11
1,2008,19-24,627.99,all,all,month,2,Feb,profit,1841.77
1,2008,19-24,377.4,all,all,month,1,Jan,profit,1540.64
1,2007,19-24,341.78999999999996,all,all,month,12,Dec,profit,1605.0
1,2007,19-24,505.26,all,all,month,11,Nov,profit,1964.22
1,2007,19-24,297.88,all,all,month,10,Oct,profit,1137.83
1,2007,19-24,321.54,all,all,month,9,Sep,profit,1075.17
1,2008,19-24,567.49,all,all,month,3,Mar,profit,901.11
1,2008,19-24,141.75,all,all,month,12,Dec,profit,632.32
1,2007,all,123.61999999999999,all,all,month,1,Jan,profit,174.68
1,2007,all,374.22999999999996,all,all,month,2,Feb,profit,774.8499999999999
1,2008,all,1010.5799999999999,all,all,month,5,May,profit,2069.0
1,2008,all,1088.74,all,all,month,4,Apr,profit,2741.4300000000003
1,2008,all,1039.67,all,all,month,3,Mar,profit,1332.59
1,2008,all,1075.6399999999999,all,all,month,2,Feb,profit,2397.95
1,2008,all,740.4599999999999,all,all,month,1,Jan,profit,1948.03
1,2007,all,659.4399999999999,all,all,month,12,Dec,profit,2092.82
1,2007,all,847.48,all,all,month,11,Nov,profit,2520.93
1,2007,all,604.3,all,all,month,10,Oct,profit,1638.22
1,2007,all,581.48,all,all,month,9,Sep,profit,1454.69
1,2007,all,633.48,all,all,month,8,Aug,profit,2389.93
1,2007,all,806.99,all,all,month,7,Jul,profit,1906.54
1,2007,all,1011.78,all,all,month,6,Jun,profit,1182.52
1,2007,all,1149.28,all,all,month,5,May,profit,1687.89
1,2007,all,844.29,all,all,month,4,Apr,profit,2225.51
1,2007,all,585.77,all,all,month,3,Mar,profit,1279.0800000000002
1,2007,all,1011.78,DRY FOOD,GROCERY,month,6,Jun,profit,1011.3499999999999
1,2007,all,806.99,DRY FOOD,GROCERY,month,7,Jul,profit,1679.87
1,2007,all,633.48,DRY FOOD,GROCERY,month,8,Aug,profit,2066.41
1,2007,all,581.48,DRY FOOD,GROCERY,month,9,Sep,profit,1173.0900000000001
1,2007,all,659.4399999999999,DRY FOOD,all,month,12,Dec,profit,1680.14
1,2007,all,847.48,DRY FOOD,all,month,11,Nov,profit,2067.25
1,2007,all,604.3,DRY FOOD,all,month,10,Oct,profit,1238.03
1,2007,all,581.48,DRY FOOD,all,month,9,Sep,profit,1173.0900000000001
1,2007,all,633.48,DRY FOOD,all,month,8,Aug,profit,2066.41
1,2007,all,806.99,DRY FOOD,all,month,7,Jul,profit,1679.87
1,2008,all,740.4599999999999,DRY FOOD,all,month,1,Jan,profit,1647.2
1,2007,all,1011.78,DRY FOOD,all,month,6,Jun,profit,1011.3499999999999
1,2007,all,844.29,DRY FOOD,all,month,4,Apr,profit,2067.89
1,2007,all,585.77,DRY FOOD,all,month,3,Mar,profit,1181.98
1,2007,all,374.22999999999996,DRY FOOD,all,month,2,Feb,profit,689.79
1,2007,all,123.61999999999999,DRY FOOD,all,month,1,Jan,profit,143.05
1,2008,19-24,141.75,DRY FOOD,all,month,12,Dec,profit,632.32
1,2008,19-24,405.07,DRY FOOD,all,month,11,Nov,profit,1805.9
1,2007,all,1149.28,DRY FOOD,all,month,5,May,profit,1438.28
1,2008,all,1075.6399999999999,DRY FOOD,all,month,2,Feb,profit,1983.65
1,2008,all,1039.67,DRY FOOD,all,month,3,Mar,profit,1033.59
1,2008,all,1088.74,DRY FOOD,all,month,4,Apr,profit,2476.63
1,2007,19-24,50.47,all,all,country,1,Luxembourg,profit,180.78
1,2007,19-24,450.86,all,all,country,1,Lithuania,profit,1649.3999999999999
1,2007,19-24,136.01,all,all,country,1,Greece,profit,379.43
1,2007,19-24,466.44,all,all,country,1,Germany,profit,1585.6499999999999
1,2007,19-24,466.9,all,all,country,1,France,profit,1191.25
1,2007,19-24,95.47,all,all,country,1,Bulgaria,profit,353.96999999999997
1,2007,19-24,568.66,all,all,country,1,Belgium,profit,1684.77
1,2008,all,266.28,DRY FOOD,all,month,12,Dec,profit,689.36
1,2008,all,751.0,DRY FOOD,all,month,11,Nov,profit,1934.8600000000001
1,2008,all,598.87,DRY FOOD,all,month,10,Oct,profit,2073.11
1,2008,all,578.0,DRY FOOD,all,month,9,Sep,profit,1130.3500000000001
1,2008,all,1016.13,DRY FOOD,all,month,8,Aug,profit,1344.1100000000001
1,2008,all,682.81,DRY FOOD,all,month,7,Jul,profit,1191.58
1,2008,all,828.9,DRY FOOD,all,month,6,Jun,profit,2798.9999999999995
1,2008,all,1010.5799999999999,DRY FOOD,all,month,5,May,profit,1647.81
1,2008,19-24,333.45,DRY FOOD,all,month,10,Oct,profit,1973.27
1,2007,19-24,149.99,all,all,country,1,Norway,profit,463.13
1,2008,19-24,342.38,DRY FOOD,all,month,9,Sep,profit,1030.8400000000001
1,2008,19-24,359.92,DRY FOOD,all,month,7,Jul,profit,1075.1399999999999
1,2008,all,751.0,DRY FOOD,GROCERY,month,11,Nov,profit,1934.8600000000001
1,2008,all,598.87,DRY FOOD,GROCERY,month,10,Oct,profit,2073.11
1,2008,all,578.0,DRY FOOD,GROCERY,month,9,Sep,profit,1130.3500000000001
1,2008,all,1016.13,DRY FOOD,GROCERY,month,8,Aug,profit,1344.1100000000001
1,2008,all,682.81,DRY FOOD,GROCERY,month,7,Jul,profit,1191.58
1,2008,all,828.9,DRY FOOD,GROCERY,month,6,Jun,profit,2798.9999999999995
1,2008,all,266.28,DRY FOOD,GROCERY,month,12,Dec,profit,689.36
1,2008,all,1010.5799999999999,DRY FOOD,GROCERY,month,5,May,profit,1647.81
1,2008,all,1039.67,DRY FOOD,GROCERY,month,3,Mar,profit,1033.59
1,2008,all,1075.6399999999999,DRY FOOD,GROCERY,month,2,Feb,profit,1983.65
1,2008,all,740.4599999999999,DRY FOOD,GROCERY,month,1,Jan,profit,1647.2
1,2007,all,659.4399999999999,DRY FOOD,GROCERY,month,12,Dec,profit,1680.14
1,2007,all,847.48,DRY FOOD,GROCERY,month,11,Nov,profit,2067.25
1,2007,all,604.3,DRY FOOD,GROCERY,month,10,Oct,profit,1238.03
1,2008,all,1088.74,DRY FOOD,GROCERY,month,4,Apr,profit,2476.63
1,2007,19-24,79.71,DRY FOOD,all,month,1,Jan,profit,127.69
1,2007,19-24,236.39,DRY FOOD,all,month,2,Feb,profit,627.43
1,2007,19-24,352.26,DRY FOOD,all,month,3,Mar,profit,1102.42
1,2008,19-24,478.26,DRY FOOD,all,month,6,Jun,profit,2731.7999999999997
1,2008,19-24,552.49,DRY FOOD,all,month,5,May,profit,1497.36
1,2008,19-24,660.02,DRY FOOD,all,month,4,Apr,profit,2393.11
1,2008,19-24,567.49,DRY FOOD,all,month,3,Mar,profit,901.11
1,2008,19-24,627.99,DRY FOOD,all,month,2,Feb,profit,1841.77
1,2008,19-24,377.4,DRY FOOD,all,month,1,Jan,profit,1540.64
1,2007,19-24,341.78999999999996,DRY FOOD,all,month,12,Dec,profit,1605.0
1,2007,19-24,505.26,DRY FOOD,all,month,11,Nov,profit,1964.22
1,2007,19-24,297.88,DRY FOOD,all,month,10,Oct,profit,1137.83
1,2007,19-24,321.54,DRY FOOD,all,month,9,Sep,profit,1075.17
1,2007,19-24,336.32,DRY FOOD,all,month,8,Aug,profit,1992.85
1,2007,19-24,501.59000000000003,DRY FOOD,all,month,7,Jul,profit,1568.27
1,2007,19-24,618.36,DRY FOOD,all,month,6,Jun,profit,886.15
1,2007,19-24,684.21,DRY FOOD,all,month,5,May,profit,1271.68
1,2007,19-24,501.2,DRY FOOD,all,month,4,Apr,profit,1984.93
1,2008,19-24,688.11,DRY FOOD,all,month,8,Aug,profit,1226.41
1,2007,all,128.56,all,all,month,1,Jan,sales,181.72
1,2008,all,1021.9200000000001,DRY FOOD,all,country,1,Sweden,profit,1559.37
1,2008,19-24,147.35,all,all,month,12,Dec,sales,658.3100000000001
1,2007,19-24,366.59000000000003,all,all,month,3,Mar,sales,1147.91
1,2007,19-24,245.89000000000001,all,all,month,2,Feb,sales,652.48
1,2007,19-24,82.9,all,all,month,1,Jan,sales,132.81
1,2008,19-24,421.37,all,all,month,11,Nov,sales,1880.15
1,2007,all,8553.02,DRY FOOD,all,all,0,all,sales,17102.550000000003
1,2008,19-24,5751.29,DRY FOOD,all,all,0,all,sales,19405.88
1,2007,19-24,4969.9,all,all,all,0,all,sales,15964.300000000001
1,2008,19-24,5751.29,all,all,all,0,all,sales,19405.88
1,2008,all,10051.96,DRY FOOD,all,all,0,all,sales,20760.24
1,2008,19-24,5751.29,DRY FOOD,GROCERY,all,0,all,sales,19405.88
1,2007,all,8553.02,DRY FOOD,GROCERY,all,0,all,sales,17102.550000000003
1,2007,19-24,4969.9,DRY FOOD,GROCERY,all,0,all,sales,15964.300000000001
1,2008,all,10051.96,all,all,all,0,all,sales,26412.74
1,2007,all,8553.02,all,all,all,0,all,sales,20109.850000000002
1,2008,all,10051.96,DRY FOOD,GROCERY,all,0,all,sales,20760.24
1,2007,19-24,521.6800000000001,all,all,month,4,Apr,sales,2066.64
1,2007,19-24,712.36,all,all,month,5,May,sales,1322.13
1,2007,19-24,4969.9,DRY FOOD,all,all,0,all,sales,15964.300000000001
1,2007,19-24,521.74,all,all,month,7,Jul,sales,1632.02
1,2008,19-24,684.81,all,all,month,4,Apr,sales,2491.2400000000002
1,2007,19-24,642.54,all,all,month,6,Jun,sales,920.96
1,2008,19-24,496.73,all,all,month,6,Jun,sales,2844.35
1,2008,19-24,374.71999999999997,all,all,month,7,Jul,sales,1117.89
1,2008,19-24,715.61,all,all,month,8,Aug,sales,1275.78
1,2008,19-24,356.55,all,all,month,9,Sep,sales,1072.03
1,2008,19-24,346.67,all,all,month,10,Oct,sales,2053.58
1,2008,19-24,572.78,all,all,month,5,May,sales,1556.64
1,2008,19-24,651.92,all,all,month,2,Feb,sales,1916.77
1,2008,19-24,590.86,all,all,month,3,Mar,sales,936.58
1,2008,19-24,391.92,all,all,month,1,Jan,sales,1602.56
1,2007,19-24,355.49,all,all,month,12,Dec,sales,1670.52
1,2007,19-24,525.59,all,all,month,11,Nov,sales,2044.57
1,2007,19-24,310.11,all,all,month,10,Oct,sales,1183.13
1,2007,19-24,334.99,all,all,month,9,Sep,sales,1117.51
1,2007,19-24,350.02,all,all,month,8,Aug,sales,2073.62
2,2007,all,277.63,DRY FOOD,GROCERY,country,1,Poland,sales,212.78
2,2007,all,132.02,DRY FOOD,GROCERY,country,1,Norway,sales,83.88
2,2007,all,585.88,DRY FOOD,GROCERY,country,1,Spain,sales,269.22
2,2007,all,433.78000000000003,DRY FOOD,GROCERY,country,1,Sweden,sales,259.47
2,2007,all,400.0,DRY FOOD,GROCERY,country,1,Portugal,sales,237.11
2,2008,all,340.37,DRY FOOD,GROCERY,country,1,Belgium,sales,365.41
2,2008,all,58.23,DRY FOOD,GROCERY,country,1,Greece,sales,61.04
2,2008,all,318.72,DRY FOOD,GROCERY,country,1,France,sales,253.70000000000002
2,2008,all,331.0,DRY FOOD,GROCERY,country,1,Germany,sales,253.49
2,2008,all,430.71,DRY FOOD,GROCERY,country,1,Lithuania,sales,394.55
2,2008,all,37.6,DRY FOOD,GROCERY,country,1,Luxembourg,sales,16.29
2,2008,all,245.98,DRY FOOD,GROCERY,country,1,Netherlands,sales,95.3
2,2008,all,103.24000000000001,DRY FOOD,GROCERY,country,1,Norway,sales,71.67
2,2008,all,228.97,DRY FOOD,GROCERY,country,1,Poland,sales,168.45000000000002
2,2008,all,426.82,DRY FOOD,GROCERY,country,1,Portugal,sales,387.37
2,2008,all,559.11,DRY FOOD,GROCERY,country,1,Spain,sales,366.1
2,2007,all,222.7,DRY FOOD,GROCERY,country,1,Netherlands,sales,184.01
2,2007,all,467.04,DRY FOOD,all,country,1,Belgium,sales,393.74
2,2008,all,116.95,DRY FOOD,GROCERY,country,1,Bulgaria,sales,183.81
2,2007,all,44.12,DRY FOOD,GROCERY,country,1,Luxembourg,sales,13.57
2,2007,all,76.72,DRY FOOD,GROCERY,country,1,Bulgaria,profit,30.669999999999998
2,2007,all,84.72,DRY FOOD,GROCERY,country,1,Greece,sales,65.3
2,2008,all,317.82,DRY FOOD,GROCERY,country,1,Germany,profit,242.83
2,2008,all,305.96,DRY FOOD,GROCERY,country,1,France,profit,243.1
2,2008,all,112.25,DRY FOOD,GROCERY,country,1,Bulgaria,profit,176.31
2,2008,all,326.90999999999997,DRY FOOD,GROCERY,country,1,Belgium,profit,350.14
2,2007,all,416.38,DRY FOOD,GROCERY,country,1,Sweden,profit,248.92
2,2007,all,562.37,DRY FOOD,GROCERY,country,1,Spain,profit,258.5
2,2007,all,383.87,DRY FOOD,GROCERY,country,1,Portugal,profit,227.68
2,2007,all,266.43,DRY FOOD,GROCERY,country,1,Poland,profit,204.3
2,2007,all,126.71,DRY FOOD,GROCERY,country,1,Norway,profit,80.58
2,2007,all,213.79,DRY FOOD,GROCERY,country,1,Netherlands,profit,176.66
2,2007,all,42.339999999999996,DRY FOOD,GROCERY,country,1,Luxembourg,profit,13.030000000000001
2,2007,all,432.21999999999997,DRY FOOD,GROCERY,country,1,Lithuania,profit,335.63
2,2007,all,81.27,DRY FOOD,GROCERY,country,1,Greece,profit,62.61
2,2007,all,417.06,DRY FOOD,GROCERY,country,1,Germany,profit,243.56
2,2007,all,389.58,DRY FOOD,GROCERY,country,1,France,profit,211.27
2,2007,all,79.96,DRY FOOD,all,country,1,Bulgaria,sales,32.0
2,2007,all,448.33,DRY FOOD,GROCERY,country,1,Belgium,profit,378.13
2,2007,all,4018.55,DRY FOOD,GROCERY,all,0,all,sales,2574.33
2,2008,all,3450.88,DRY FOOD,GROCERY,all,0,all,sales,2897.59
2,2007,all,467.04,DRY FOOD,GROCERY,country,1,Belgium,sales,393.74
2,2007,all,79.96,DRY FOOD,GROCERY,country,1,Bulgaria,sales,32.0
2,2007,all,405.9,DRY FOOD,GROCERY,country,1,France,sales,219.96
2,2007,all,434.53,DRY FOOD,GROCERY,country,1,Germany,sales,253.95000000000002
2,2007,all,450.27,DRY FOOD,GROCERY,country,1,Lithuania,sales,349.34000000000003
2,2007,all,405.9,DRY FOOD,all,country,1,France,sales,219.96
2,2008,all,331.0,DRY FOOD,all,country,1,Germany,sales,253.49
2,2007,all,84.72,DRY FOOD,all,country,1,Greece,sales,65.3
2,2008,all,413.39,all,all,country,1,Lithuania,profit,1095.65
2,2008,all,55.91,all,all,country,1,Greece,profit,225.81
2,2008,all,317.82,all,all,country,1,Germany,profit,1012.52
2,2008,all,305.96,all,all,country,1,France,profit,819.1
2,2008,all,112.25,all,all,country,1,Bulgaria,profit,1000.52
2,2008,all,326.90999999999997,all,all,country,1,Belgium,profit,1723.39
2,2007,all,416.38,all,all,country,1,Sweden,profit,494.1
2,2007,all,562.37,all,all,country,1,Spain,profit,1020.67
2,2007,all,383.87,all,all,country,1,Portugal,profit,972.71
2,2007,all,266.43,all,all,country,1,Poland,profit,566.06
2,2007,all,126.71,all,all,country,1,Norway,profit,275.94
2,2007,all,213.79,all,all,country,1,Netherlands,profit,629.0
2,2007,all,42.339999999999996,all,all,country,1,Luxembourg,profit,97.04
2,2007,all,432.21999999999997,all,all,country,1,Lithuania,profit,1024.15
2,2007,all,81.27,all,all,country,1,Greece,profit,215.17
2,2007,all,417.06,all,all,country,1,Germany,profit,1142.3
2,2007,all,389.58,all,all,country,1,France,profit,781.1
2,2007,all,76.72,all,all,country,1,Bulgaria,profit,326.21
2,2007,all,448.33,all,all,country,1,Belgium,profit,1662.57
2,2007,all,3857.0699999999997,all,all,all,0,all,profit,9207.02
2,2008,all,3313.09,all,all,all,0,all,profit,10681.71
