YEAR,CUSTOMER_AGE_GROUP,DEPARTMENT,CLASS,PRODUCT_DESC,TOTAL_VALUE,VAR_SP
2008,25-34,all,PRODUCE,CORN YELLOW,1739.49,sales
2008,25-34,all,PRODUCE,HEAD LETTUCE,2432.43,sales
2008,25-34,all,PRODUCE,MUSHROOMS WHITE SLICED PKG,1883.15,sales
2008,25-34,all,PRODUCE,ONIONS OTHER,1457.85,sales
2008,25-34,all,PRODUCE,ONIONS SWEET (BULK&BAG),1865.56,sales
2008,25-34,all,PRODUCE,PEPPERS GREEN BELL,3071.7000000000003,sales
2008,25-34,all,PRODUCE,ROMA TOMATOES (BULK/PKG),2389.5099999999998,sales
2008,25-34,all,PRODUCE,WATERMELON SEEDLESS WHOLE,2842.62,sales
2008,35-44,all,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,748.87,sales
2008,35-44,all,GROCERY,APPLE JUICE & CIDER (OVER 50%,1640.72,sales
2008,35-44,all,GROCERY,CHOCOLATE MILK,4949.63,sales
2008,35-44,all,GROCERY,CONDENSED SOUP,2473.61,sales
2008,35-44,all,GROCERY,EGGS - LARGE,3911.5,sales
2008,35-44,all,GROCERY,EGGS - X-LARGE,6169.07,sales
2008,35-44,all,GROCERY,FLUID MILK WHITE ONLY,46756.2,sales
2008,35-44,all,GROCERY,HAMBURGER BUNS,3531.39,sales
2008,35-44,all,GROCERY,IWS SINGLE CHEESE,2600.72,sales
2008,35-44,all,GROCERY,MAINSTREAM WHITE BREAD,2405.85,sales
2008,35-44,all,GROCERY,NON-CRBNTD DRNKING/MNERAL WATE,7214.77,sales
2008,35-44,all,GROCERY,POTATO CHIPS,1545.48,sales
2008,35-44,all,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,276.46,sales
2008,35-44,all,GROCERY,SFT DRNK MLT-PK BTL CARB (EXCP,1285.53,sales
2008,35-44,all,GROCERY,SHREDDED CHEESE,4410.08,sales
2008,35-44,all,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,12416.36,sales
2008,35-44,all,GROCERY,TOILET TISSUE,2683.5499999999997,sales
2008,35-44,all,GROCERY,TORTILLA/NACHO CHIPS,1814.55,sales
2008,35-44,all,GROCERY,TUNA,1432.41,sales
2008,35-44,all,MISC SALES TRAN,GASOLINE-REG UNLEADED,19071.67,sales
2008,35-44,all,PASTRY,SW GDS:DONUTS,2054.35,sales
2008,35-44,all,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,1892.2,sales
2008,35-44,all,PRODUCE,BANANAS,16559.08,sales
2008,35-44,all,PRODUCE,BROCCOLI WHOLE&CROWNS,3886.93,sales
2008,35-44,all,PRODUCE,CABBAGE,1408.76,sales
2008,35-44,all,PRODUCE,CUCUMBERS,2990.41,sales
2008,35-44,all,PRODUCE,GARDEN PLUS,2371.85,sales
2008,35-44,all,PRODUCE,GARLIC WHOLE CLOVES,455.39,sales
2008,35-44,all,PRODUCE,GRAPES RED,2582.01,sales
2008,35-44,all,PRODUCE,LEMONS,1221.63,sales
2008,35-44,all,PRODUCE,ONIONS SWEET (BULK&BAG),1226.22,sales
2008,35-44,all,PRODUCE,ONIONS YELLOW (BULK&BAG),3009.07,sales
2008,35-44,all,PRODUCE,POTATOES RUSSET (BULK&BAG),10280.15,sales
2008,35-44,all,PRODUCE,POTATOES SWEET&YAMS,2045.41,sales
2008,35-44,all,PRODUCE,TOMATOES GRAPE,4026.75,sales
2008,35-44,all,SALAD BAR,SALAD BAR FRESH FRUIT,6995.08,sales
2008,45-54,all,DELI,PREP FD: SIDE DISHES (HOT),5745.17,sales
2008,45-54,all,GROCERY,BEANS GREEN: FS/WHL/CUT,1365.28,sales
2008,45-54,all,GROCERY,BUTTER,2436.34,sales
2008,45-54,all,GROCERY,CREAM CHEESE,3072.84,sales
2008,45-54,all,GROCERY,FLUID MILK WHITE ONLY,23495.88,sales
2008,45-54,all,GROCERY,MACARONI & CHEESE DNRS,1133.21,sales
2008,45-54,all,GROCERY,MAINSTREAM WHEAT/MULTIGRAIN BR,3273.25,sales
2008,45-54,all,GROCERY,MAINSTREAM WHITE BREAD,4763.59,sales
2008,45-54,all,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,9359.42,sales
2008,45-54,all,GROCERY,SFT DRNK SNGL SRV BTL CARB (EX,630.21,sales
2008,45-54,all,GROCERY,SHREDDED CHEESE,3861.09,sales
2008,45-54,all,GROCERY,SNACK CAKE - MULTI PACK,702.44,sales
2008,45-54,all,GROCERY,SOUR CREAMS,1861.33,sales
2008,45-54,all,MEAT,PRIMAL,11362.66,sales
2008,45-54,all,MEAT-PCKGD,ENTREES,2477.52,sales
2008,45-54,all,MEAT-PCKGD,PREMIUM - MEAT,3053.26,sales
2008,45-54,all,PRODUCE,APPLES GALA (BULK&BAG),3192.27,sales
2008,45-54,all,PRODUCE,CARROTS MINI PEELED,4532.51,sales
2008,45-54,all,PRODUCE,CELERY,3262.99,sales
2008,45-54,all,PRODUCE,GARDEN PLUS,2680.78,sales
2008,45-54,all,PRODUCE,GRAPES RED,6063.33,sales
2008,45-54,all,PRODUCE,GRAPES WHITE,6747.28,sales
2008,45-54,all,PRODUCE,HEAD LETTUCE,1784.47,sales
2008,45-54,all,PRODUCE,ORANGES NAVELS ALL,1464.28,sales
2008,45-54,all,PRODUCE,PEPPERS RED BELL,1670.17,sales
2008,45-54,all,PRODUCE,REGULAR GARDEN,1982.2,sales
2008,45-54,all,PRODUCE,SQUASH ZUCCHINI,966.56,sales
2008,45-54,all,PRODUCE,STRAWBERRIES,9774.11,sales
2008,45-54,all,PRODUCE,TOMATOES HOTHOUSE ON THE VINE,6394.62,sales
2008,55-64,all,MEAT,LEAN,10351.44,sales
2008,55-64,all,PRODUCE,CARROTS MINI PEELED,1912.1100000000001,sales
2008,65+,all,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,769.28,sales
2008,65+,all,PRODUCE,TOMATOES VINE RIPE BULK,4431.32,sales
2007,19-24,DRY FOOD,GROCERY,CHOCOLATE MILK,2082.94,profit
2007,19-24,DRY FOOD,GROCERY,HOT DOG BUNS,2693.5699999999997,profit
2007,19-24,DRY FOOD,GROCERY,MAINSTREAM WHITE BREAD,2259.34,profit
2007,19-24,DRY FOOD,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,1100.08,profit
2007,19-24,DRY FOOD,GROCERY,SNACKS/APPETIZERS,1553.7,profit
2007,19-24,DRY FOOD,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,12689.86,profit
2007,25-34,DRY FOOD,DRUG GM,CIGARETTES,3848.31,profit
2007,25-34,DRY FOOD,DRUG GM,NEWSPAPER,1206.19,profit
2007,25-34,DRY FOOD,GROCERY,CATSUP,1645.02,profit
2007,25-34,DRY FOOD,GROCERY,CORN,927.16,profit
2007,25-34,DRY FOOD,GROCERY,COTTAGE CHEESE,1917.79,profit
2007,25-34,DRY FOOD,GROCERY,CREAM CHEESE,1882.99,profit
2007,25-34,DRY FOOD,GROCERY,DAIRY CASE 100% PURE JUICE - O,1918.43,profit
2007,25-34,DRY FOOD,GROCERY,EGGS - LARGE,2581.61,profit
2007,25-34,DRY FOOD,GROCERY,EGGS - MEDIUM,1063.54,profit
2007,25-34,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,11093.54,profit
2007,25-34,DRY FOOD,GROCERY,IWS SINGLE CHEESE,5212.8099999999995,profit
2007,25-34,DRY FOOD,GROCERY,MAINSTREAM WHITE BREAD,5830.1900000000005,profit
2007,25-34,DRY FOOD,GROCERY,SFT DRNK SNGL SRV BTL CARB (EX,3042.84,profit
2007,25-34,DRY FOOD,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,5319.41,profit
2007,25-34,DRY FOOD,GROCERY,SOUP CRACKERS (SALTINE/OYSTER),1127.23,profit
2007,25-34,DRY FOOD,GROCERY,SUGAR,3200.93,profit
2007,25-34,DRY FOOD,GROCERY,TORTILLA/NACHO CHIPS,2721.92,profit
2007,25-34,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,2211.39,profit
2007,25-34,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,3602.06,profit
2007,25-34,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,13311.05,profit
2007,25-34,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),1778.49,profit
2007,25-34,FRESH FOOD,PRODUCE,AVOCADO,1643.8899999999999,profit
2007,25-34,FRESH FOOD,PRODUCE,CANTALOUPE WHOLE,2301.12,profit
2007,25-34,FRESH FOOD,PRODUCE,CORN YELLOW,1231.15,profit
2007,25-34,FRESH FOOD,PRODUCE,HEAD LETTUCE,2738.8399999999997,profit
2007,25-34,FRESH FOOD,PRODUCE,MUSHROOMS WHITE SLICED PKG,1449.6599999999999,profit
2007,25-34,FRESH FOOD,PRODUCE,ONIONS OTHER,1102.03,profit
2007,25-34,FRESH FOOD,PRODUCE,ONIONS SWEET (BULK&BAG),1723.51,profit
2007,25-34,FRESH FOOD,PRODUCE,PEPPERS GREEN BELL,2511.1,profit
2007,25-34,FRESH FOOD,PRODUCE,ROMA TOMATOES (BULK/PKG),1669.33,profit
2007,25-34,FRESH FOOD,PRODUCE,WATERMELON SEEDLESS WHOLE,1806.74,profit
2007,25-34,NON FOOD,KIOSK-GAS,GASOLINE-REG UNLEADED,0.0,profit
2007,25-34,NON FOOD,MISC SALES TRAN,GASOLINE-REG UNLEADED,0.0,profit
2007,35-44,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,693.9399999999999,profit
2007,35-44,DRY FOOD,GROCERY,APPLE JUICE & CIDER (OVER 50%,1692.91,profit
2007,35-44,DRY FOOD,GROCERY,CHOCOLATE MILK,3667.38,profit
2007,35-44,DRY FOOD,GROCERY,CONDENSED SOUP,2396.73,profit
2007,35-44,DRY FOOD,GROCERY,EGGS - LARGE,3672.15,profit
2007,35-44,DRY FOOD,GROCERY,EGGS - X-LARGE,5313.59,profit
2007,35-44,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,35569.18,profit
2007,35-44,DRY FOOD,GROCERY,HAMBURGER BUNS,2777.83,profit
2007,35-44,DRY FOOD,GROCERY,IWS SINGLE CHEESE,2253.7,profit
2007,35-44,DRY FOOD,GROCERY,MAINSTREAM WHITE BREAD,2004.86,profit
2007,35-44,DRY FOOD,GROCERY,NON-CRBNTD DRNKING/MNERAL WATE,4622.12,profit
2007,35-44,DRY FOOD,GROCERY,POTATO CHIPS,2041.04,profit
2007,35-44,DRY FOOD,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,270.71999999999997,profit
2007,35-44,DRY FOOD,GROCERY,SFT DRNK MLT-PK BTL CARB (EXCP,961.53,profit
2007,35-44,DRY FOOD,GROCERY,SHREDDED CHEESE,3042.79,profit
2007,35-44,DRY FOOD,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,11607.09,profit
2007,35-44,DRY FOOD,GROCERY,TOILET TISSUE,2254.63,profit
2007,35-44,DRY FOOD,GROCERY,TORTILLA/NACHO CHIPS,1433.77,profit
2007,35-44,DRY FOOD,GROCERY,TUNA,940.37,profit
2007,35-44,FRESH FOOD,PASTRY,SW GDS:DONUTS,1713.82,profit
2007,35-44,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,1227.79,profit
2007,35-44,FRESH FOOD,PRODUCE,BANANAS,12425.56,profit
2007,35-44,FRESH FOOD,PRODUCE,BROCCOLI WHOLE&CROWNS,1680.0,profit
2007,35-44,FRESH FOOD,PRODUCE,CABBAGE,1272.98,profit
2007,35-44,FRESH FOOD,PRODUCE,CUCUMBERS,2245.5099999999998,profit
2007,35-44,FRESH FOOD,PRODUCE,GARDEN PLUS,2378.06,profit
2007,35-44,FRESH FOOD,PRODUCE,GARLIC WHOLE CLOVES,324.91,profit
2007,35-44,FRESH FOOD,PRODUCE,GRAPES RED,1521.1,profit
2007,35-44,FRESH FOOD,PRODUCE,LEMONS,917.89,profit
2007,35-44,FRESH FOOD,PRODUCE,ONIONS SWEET (BULK&BAG),1009.41,profit
2007,35-44,FRESH FOOD,PRODUCE,ONIONS YELLOW (BULK&BAG),2449.8199999999997,profit
2007,35-44,FRESH FOOD,PRODUCE,POTATOES RUSSET (BULK&BAG),8088.92,profit
2007,35-44,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,1465.19,profit
2007,35-44,FRESH FOOD,PRODUCE,TOMATOES GRAPE,2075.33,profit
2007,35-44,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,5726.07,profit
2007,35-44,NON FOOD,MISC SALES TRAN,GASOLINE-REG UNLEADED,0.0,profit
2007,45-54,DRY FOOD,GROCERY,BEANS GREEN: FS/WHL/CUT,947.17,profit
2007,45-54,DRY FOOD,GROCERY,BUTTER,1738.94,profit
2007,45-54,DRY FOOD,GROCERY,CREAM CHEESE,1972.36,profit
2007,45-54,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,18507.92,profit
2007,45-54,DRY FOOD,GROCERY,MACARONI & CHEESE DNRS,988.65,profit
2007,45-54,DRY FOOD,GROCERY,MAINSTREAM WHEAT/MULTIGRAIN BR,2041.82,profit
2007,45-54,DRY FOOD,GROCERY,MAINSTREAM WHITE BREAD,3698.02,profit
2007,45-54,DRY FOOD,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,7776.31,profit
2007,45-54,DRY FOOD,GROCERY,SFT DRNK SNGL SRV BTL CARB (EX,460.06,profit
2007,45-54,DRY FOOD,GROCERY,SHREDDED CHEESE,2849.5,profit
2007,45-54,DRY FOOD,GROCERY,SNACK CAKE - MULTI PACK,476.58,profit
2007,45-54,DRY FOOD,GROCERY,SOUR CREAMS,1494.27,profit
2007,45-54,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),5120.02,profit
2007,45-54,FRESH FOOD,MEAT,PRIMAL,8453.78,profit
2007,45-54,FRESH FOOD,MEAT-PCKGD,ENTREES,2181.12,profit
2007,45-54,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,2766.69,profit
2007,45-54,FRESH FOOD,PRODUCE,APPLES GALA (BULK&BAG),1866.89,profit
2007,45-54,FRESH FOOD,PRODUCE,CARROTS MINI PEELED,3597.7000000000003,profit
2007,45-54,FRESH FOOD,PRODUCE,CELERY,1221.2,profit
2007,45-54,FRESH FOOD,PRODUCE,GARDEN PLUS,2089.92,profit
2007,45-54,FRESH FOOD,PRODUCE,GRAPES RED,4202.22,profit
2007,45-54,FRESH FOOD,PRODUCE,GRAPES WHITE,5294.34,profit
2007,45-54,FRESH FOOD,PRODUCE,HEAD LETTUCE,503.10999999999996,profit
2007,45-54,FRESH FOOD,PRODUCE,ORANGES NAVELS ALL,789.9599999999999,profit
2007,45-54,FRESH FOOD,PRODUCE,PEPPERS RED BELL,869.42,profit
2007,45-54,FRESH FOOD,PRODUCE,REGULAR GARDEN,2113.75,profit
2007,45-54,FRESH FOOD,PRODUCE,SQUASH ZUCCHINI,741.52,profit
2007,45-54,FRESH FOOD,PRODUCE,STRAWBERRIES,6738.78,profit
2007,45-54,FRESH FOOD,PRODUCE,TOMATOES HOTHOUSE ON THE VINE,4112.92,profit
2007,55-64,FRESH FOOD,MEAT,LEAN,8216.26,profit
2007,55-64,FRESH FOOD,PRODUCE,CARROTS MINI PEELED,1485.43,profit
2007,65+,DRY FOOD,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,667.8,profit
2007,65+,FRESH FOOD,PRODUCE,TOMATOES VINE RIPE BULK,3337.41,profit
2008,19-24,DRY FOOD,GROCERY,CHOCOLATE MILK,2239.89,profit
2008,19-24,DRY FOOD,GROCERY,HOT DOG BUNS,3294.44,profit
2008,19-24,DRY FOOD,GROCERY,MAINSTREAM WHITE BREAD,2874.97,profit
2008,19-24,DRY FOOD,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,1560.3999999999999,profit
2008,19-24,DRY FOOD,GROCERY,SNACKS/APPETIZERS,1748.97,profit
2008,19-24,DRY FOOD,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,15340.3,profit
2008,25-34,DRY FOOD,DRUG GM,CIGARETTES,4518.29,profit
2008,25-34,DRY FOOD,DRUG GM,NEWSPAPER,1228.9099999999999,profit
2008,25-34,DRY FOOD,GROCERY,CATSUP,736.4300000000001,profit
2008,25-34,DRY FOOD,GROCERY,CORN,1308.08,profit
2008,25-34,DRY FOOD,GROCERY,COTTAGE CHEESE,2107.64,profit
2008,25-34,DRY FOOD,GROCERY,CREAM CHEESE,1763.57,profit
2008,25-34,DRY FOOD,GROCERY,DAIRY CASE 100% PURE JUICE - O,2029.49,profit
2008,25-34,DRY FOOD,GROCERY,EGGS - LARGE,3314.06,profit
2008,25-34,DRY FOOD,GROCERY,EGGS - MEDIUM,1737.08,profit
2008,25-34,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,13782.69,profit
2008,25-34,DRY FOOD,GROCERY,IWS SINGLE CHEESE,5224.59,profit
2008,25-34,DRY FOOD,GROCERY,MAINSTREAM WHITE BREAD,6064.69,profit
2008,25-34,DRY FOOD,GROCERY,SFT DRNK SNGL SRV BTL CARB (EX,2948.72,profit
2008,25-34,DRY FOOD,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,5226.28,profit
2008,25-34,DRY FOOD,GROCERY,SOUP CRACKERS (SALTINE/OYSTER),1324.58,profit
2008,25-34,DRY FOOD,GROCERY,SUGAR,3445.44,profit
2008,25-34,DRY FOOD,GROCERY,TORTILLA/NACHO CHIPS,3472.15,profit
2008,25-34,FRESH FOOD,DELI,MEAT: LUNCHMEAT BULK,2598.22,profit
2008,25-34,FRESH FOOD,DELI,MEAT: SAUS DRY BULK,3614.82,profit
2008,25-34,FRESH FOOD,MEAT,CHICKEN BREAST BONELESS,14527.42,profit
2008,25-34,FRESH FOOD,PRODUCE,APPLES GRANNY SMITH (BULK&BAG),2397.86,profit
2008,25-34,FRESH FOOD,PRODUCE,AVOCADO,2058.48,profit
2008,25-34,FRESH FOOD,PRODUCE,CANTALOUPE WHOLE,3624.91,profit
2008,25-34,FRESH FOOD,PRODUCE,CORN YELLOW,1663.47,profit
2008,25-34,FRESH FOOD,PRODUCE,HEAD LETTUCE,2334.15,profit
2008,25-34,FRESH FOOD,PRODUCE,MUSHROOMS WHITE SLICED PKG,1808.3899999999999,profit
2008,25-34,FRESH FOOD,PRODUCE,ONIONS OTHER,1398.83,profit
2008,25-34,FRESH FOOD,PRODUCE,ONIONS SWEET (BULK&BAG),1793.79,profit
2008,25-34,FRESH FOOD,PRODUCE,PEPPERS GREEN BELL,2947.85,profit
2008,25-34,FRESH FOOD,PRODUCE,ROMA TOMATOES (BULK/PKG),2297.56,profit
2008,25-34,FRESH FOOD,PRODUCE,WATERMELON SEEDLESS WHOLE,2734.11,profit
2008,25-34,NON FOOD,KIOSK-GAS,GASOLINE-REG UNLEADED,0.0,profit
2008,25-34,NON FOOD,MISC SALES TRAN,GASOLINE-REG UNLEADED,0.0,profit
2008,35-44,DRY FOOD,DRUG GM,CANDY BARS (SINGLES)(INCLUDING,721.34,profit
2008,35-44,DRY FOOD,GROCERY,APPLE JUICE & CIDER (OVER 50%,1577.34,profit
2008,35-44,DRY FOOD,GROCERY,CHOCOLATE MILK,4752.16,profit
2008,35-44,DRY FOOD,GROCERY,CONDENSED SOUP,2366.7599999999998,profit
2008,35-44,DRY FOOD,GROCERY,EGGS - LARGE,3757.68,profit
2008,35-44,DRY FOOD,GROCERY,EGGS - X-LARGE,5933.46,profit
2008,35-44,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,44924.979999999996,profit
2008,35-44,DRY FOOD,GROCERY,HAMBURGER BUNS,3399.49,profit
2008,35-44,DRY FOOD,GROCERY,IWS SINGLE CHEESE,2503.66,profit
2008,35-44,DRY FOOD,GROCERY,MAINSTREAM WHITE BREAD,2312.94,profit
2008,35-44,DRY FOOD,GROCERY,NON-CRBNTD DRNKING/MNERAL WATE,6941.08,profit
2008,35-44,DRY FOOD,GROCERY,POTATO CHIPS,1485.85,profit
2008,35-44,DRY FOOD,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,267.06,profit
2008,35-44,DRY FOOD,GROCERY,SFT DRNK MLT-PK BTL CARB (EXCP,1235.7,profit
2008,35-44,DRY FOOD,GROCERY,SHREDDED CHEESE,4240.21,profit
2008,35-44,DRY FOOD,GROCERY,SOFT DRINKS 12/18&15PK CAN CAR,11931.45,profit
2008,35-44,DRY FOOD,GROCERY,TOILET TISSUE,2581.49,profit
2008,35-44,DRY FOOD,GROCERY,TORTILLA/NACHO CHIPS,1743.7,profit
2008,35-44,DRY FOOD,GROCERY,TUNA,1376.17,profit
2008,35-44,FRESH FOOD,PASTRY,SW GDS:DONUTS,1972.06,profit
2008,35-44,FRESH FOOD,PRODUCE,APPLES GOLD DELICIOUS (BULK&BA,1819.47,profit
2008,35-44,FRESH FOOD,PRODUCE,BANANAS,15921.14,profit
2008,35-44,FRESH FOOD,PRODUCE,BROCCOLI WHOLE&CROWNS,3733.1,profit
2008,35-44,FRESH FOOD,PRODUCE,CABBAGE,1354.6,profit
2008,35-44,FRESH FOOD,PRODUCE,CUCUMBERS,2869.9,profit
2008,35-44,FRESH FOOD,PRODUCE,GARDEN PLUS,2280.52,profit
2008,35-44,FRESH FOOD,PRODUCE,GARLIC WHOLE CLOVES,438.52,profit
2008,35-44,FRESH FOOD,PRODUCE,GRAPES RED,2482.8,profit
2008,35-44,FRESH FOOD,PRODUCE,LEMONS,1174.42,profit
2008,35-44,FRESH FOOD,PRODUCE,ONIONS SWEET (BULK&BAG),1178.95,profit
2008,35-44,FRESH FOOD,PRODUCE,ONIONS YELLOW (BULK&BAG),2890.48,profit
2008,35-44,FRESH FOOD,PRODUCE,POTATOES RUSSET (BULK&BAG),9894.289999999999,profit
2008,35-44,FRESH FOOD,PRODUCE,POTATOES SWEET&YAMS,1966.7,profit
2008,35-44,FRESH FOOD,PRODUCE,TOMATOES GRAPE,3867.0699999999997,profit
2008,35-44,FRESH FOOD,SALAD BAR,SALAD BAR FRESH FRUIT,6726.33,profit
2008,35-44,NON FOOD,MISC SALES TRAN,GASOLINE-REG UNLEADED,0.0,profit
2008,45-54,DRY FOOD,GROCERY,BEANS GREEN: FS/WHL/CUT,1307.95,profit
2008,45-54,DRY FOOD,GROCERY,BUTTER,2342.84,profit
2008,45-54,DRY FOOD,GROCERY,CREAM CHEESE,2951.25,profit
2008,45-54,DRY FOOD,GROCERY,FLUID MILK WHITE ONLY,22580.57,profit
2008,45-54,DRY FOOD,GROCERY,MACARONI & CHEESE DNRS,1085.5,profit
2008,45-54,DRY FOOD,GROCERY,MAINSTREAM WHEAT/MULTIGRAIN BR,3147.83,profit
2008,45-54,DRY FOOD,GROCERY,MAINSTREAM WHITE BREAD,4580.91,profit
2008,45-54,DRY FOOD,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,9001.08,profit
2008,45-54,DRY FOOD,GROCERY,SFT DRNK SNGL SRV BTL CARB (EX,605.78,profit
2008,45-54,DRY FOOD,GROCERY,SHREDDED CHEESE,3712.22,profit
2008,45-54,DRY FOOD,GROCERY,SNACK CAKE - MULTI PACK,675.54,profit
2008,45-54,DRY FOOD,GROCERY,SOUR CREAMS,1790.7,profit
2008,45-54,FRESH FOOD,DELI,PREP FD: SIDE DISHES (HOT),5524.06,profit
2008,45-54,FRESH FOOD,MEAT,PRIMAL,10925.6,profit
2008,45-54,FRESH FOOD,MEAT-PCKGD,ENTREES,2384.12,profit
2008,45-54,FRESH FOOD,MEAT-PCKGD,PREMIUM - MEAT,2932.23,profit
2008,45-54,FRESH FOOD,PRODUCE,APPLES GALA (BULK&BAG),3069.32,profit
2008,45-54,FRESH FOOD,PRODUCE,CARROTS MINI PEELED,4350.5,profit
2008,45-54,FRESH FOOD,PRODUCE,CELERY,3136.0,profit
2008,45-54,FRESH FOOD,PRODUCE,GARDEN PLUS,2578.2,profit
2008,45-54,FRESH FOOD,PRODUCE,GRAPES RED,5830.04,profit
2008,45-54,FRESH FOOD,PRODUCE,GRAPES WHITE,6487.82,profit
2008,45-54,FRESH FOOD,PRODUCE,HEAD LETTUCE,1712.37,profit
2008,45-54,FRESH FOOD,PRODUCE,ORANGES NAVELS ALL,1404.7,profit
2008,45-54,FRESH FOOD,PRODUCE,PEPPERS RED BELL,1603.32,profit
2008,45-54,FRESH FOOD,PRODUCE,REGULAR GARDEN,1902.6699999999998,profit
2008,45-54,FRESH FOOD,PRODUCE,SQUASH ZUCCHINI,928.77,profit
2008,45-54,FRESH FOOD,PRODUCE,STRAWBERRIES,9408.33,profit
2008,45-54,FRESH FOOD,PRODUCE,TOMATOES HOTHOUSE ON THE VINE,6148.54,profit
2008,55-64,FRESH FOOD,MEAT,LEAN,9953.82,profit
2008,55-64,FRESH FOOD,PRODUCE,CARROTS MINI PEELED,1840.6799999999998,profit
2008,65+,DRY FOOD,GROCERY,SFT DRNK 2 LITER BTL CARB INCL,743.26,profit
2008,65+,FRESH FOOD,PRODUCE,TOMATOES VINE RIPE BULK,4259.81,profit
2007,19-24,DRY FOOD,all,CHOCOLATE MILK,2082.94,profit
2007,19-24,DRY FOOD,all,HOT DOG BUNS,2693.5699999999997,profit
2007,19-24,DRY FOOD,all,MAINSTREAM WHITE BREAD,2259.34,profit
2007,19-24,DRY FOOD,all,SFT DRNK 2 LITER BTL CARB INCL,1100.08,profit
2007,19-24,DRY FOOD,all,SNACKS/APPETIZERS,1553.7,profit
2007,19-24,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,12689.86,profit
2007,25-34,DRY FOOD,all,CATSUP,1645.02,profit
2007,25-34,DRY FOOD,all,CIGARETTES,3848.31,profit
2007,25-34,DRY FOOD,all,CORN,927.16,profit
2007,25-34,DRY FOOD,all,COTTAGE CHEESE,1917.79,profit
2007,25-34,DRY FOOD,all,CREAM CHEESE,1882.99,profit
2007,25-34,DRY FOOD,all,DAIRY CASE 100% PURE JUICE - O,1918.43,profit
2007,25-34,DRY FOOD,all,EGGS - LARGE,2581.61,profit
2007,25-34,DRY FOOD,all,EGGS - MEDIUM,1063.54,profit
2007,25-34,DRY FOOD,all,FLUID MILK WHITE ONLY,11093.54,profit
2007,25-34,DRY FOOD,all,IWS SINGLE CHEESE,5212.8099999999995,profit
2007,25-34,DRY FOOD,all,MAINSTREAM WHITE BREAD,5830.1900000000005,profit
2007,25-34,DRY FOOD,all,NEWSPAPER,1206.19,profit
2007,25-34,DRY FOOD,all,SFT DRNK SNGL SRV BTL CARB (EX,3042.84,profit
2007,25-34,DRY FOOD,all,SOFT DRINKS 12/18&15PK CAN CAR,5319.41,profit
2007,25-34,DRY FOOD,all,SOUP CRACKERS (SALTINE/OYSTER),1127.23,profit
2007,25-34,DRY FOOD,all,SUGAR,3200.93,profit
2007,25-34,DRY FOOD,all,TORTILLA/NACHO CHIPS,2721.92,profit
2007,25-34,FRESH FOOD,all,APPLES GRANNY SMITH (BULK&BAG),1778.49,profit
2007,25-34,FRESH FOOD,all,AVOCADO,1643.8899999999999,profit
2007,25-34,FRESH FOOD,all,CANTALOUPE WHOLE,2301.12,profit
2007,25-34,FRESH FOOD,all,CHICKEN BREAST BONELESS,13311.05,profit
2007,25-34,FRESH FOOD,all,CORN YELLOW,1231.15,profit
2007,25-34,FRESH FOOD,all,HEAD LETTUCE,2738.8399999999997,profit
2007,25-34,FRESH FOOD,all,MEAT: LUNCHMEAT BULK,2211.39,profit
2007,25-34,FRESH FOOD,all,MEAT: SAUS DRY BULK,3602.06,profit
2007,25-34,FRESH FOOD,all,MUSHROOMS WHITE SLICED PKG,1449.6599999999999,profit
2007,25-34,FRESH FOOD,all,ONIONS OTHER,1102.03,profit
