YEAR,child,CUSTOMER_AGE_GROUP,BRAND,VAR_CM,X_AXIS,ORDER_BY,VAR_SP,parent,TOTAL_VALUE
2007,DRY FOOD,25-34,NATIONAL,month,Jul,7,sales,root,
2007,DRY FOOD,25-34,NATIONAL,month,Aug,8,sales,root,
2007,DRY FOOD,25-34,NATIONAL,month,Sep,9,sales,root,
2007,DRY FOOD,25-34,NATIONAL,month,Oct,10,sales,root,
2007,DRY FOOD,25-34,NATIONAL,month,Nov,11,sales,root,
2007,DRY FOOD,25-34,NATIONAL,month,Dec,12,sales,root,
2007,DRY FOOD,35-44,NATIONAL,month,Jan,1,sales,root,
2007,DRY FOOD,35-44,NATIONAL,month,Feb,2,sales,root,
2007,DRY FOOD,35-44,NATIONAL,month,Mar,3,sales,root,
2007,DRY FOOD,35-44,NATIONAL,month,Apr,4,sales,root,
2007,DRY FOOD,35-44,NATIONAL,month,May,5,sales,root,
2007,DRY FOOD,35-44,NATIONAL,month,Jun,6,sales,root,
2007,DRY FOOD,35-44,NATIONAL,month,Jul,7,sales,root,
2007,DRY FOOD,35-44,NATIONAL,month,Aug,8,sales,root,
2007,DRY FOOD,35-44,NATIONAL,month,Sep,9,sales,root,
2007,DRY FOOD,35-44,NATIONAL,month,Oct,10,sales,root,
2007,DRY FOOD,35-44,NATIONAL,month,Nov,11,sales,root,
2007,DRY FOOD,35-44,NATIONAL,month,Dec,12,sales,root,
2007,DRY FOOD,19-24,NATIONAL,month,Jan,1,sales,root,
2007,DRY FOOD,19-24,NATIONAL,month,Feb,2,sales,root,
2007,DRY FOOD,19-24,NATIONAL,month,Mar,3,sales,root,
2007,DRY FOOD,19-24,NATIONAL,month,Apr,4,sales,root,
2007,DRY FOOD,19-24,NATIONAL,month,May,5,sales,root,
2007,DRY FOOD,19-24,NATIONAL,month,Jun,6,sales,root,
2007,DRY FOOD,19-24,NATIONAL,month,Jul,7,sales,root,
2007,DRY FOOD,19-24,NATIONAL,month,Aug,8,sales,root,
2007,DRY FOOD,19-24,NATIONAL,month,Sep,9,sales,root,
2007,DRY FOOD,19-24,NATIONAL,month,Oct,10,sales,root,
2007,DRY FOOD,19-24,NATIONAL,month,Nov,11,sales,root,
2007,DRY FOOD,19-24,NATIONAL,month,Dec,12,sales,root,
2007,DRY FOOD,19-24,PRIVATE,month,Jan,1,sales,root,
2007,DRY FOOD,19-24,PRIVATE,month,Feb,2,sales,root,
2007,DRY FOOD,19-24,PRIVATE,month,Mar,3,sales,root,
2007,DRY FOOD,19-24,PRIVATE,month,Apr,4,sales,root,
2007,DRY FOOD,19-24,PRIVATE,month,May,5,sales,root,
2007,DRY FOOD,19-24,PRIVATE,month,Jun,6,sales,root,
2007,DRY FOOD,19-24,PRIVATE,month,Jul,7,sales,root,
2007,DRY FOOD,19-24,PRIVATE,month,Aug,8,sales,root,
2007,DRY FOOD,19-24,PRIVATE,month,Sep,9,sales,root,
2007,DRY FOOD,19-24,PRIVATE,month,Oct,10,sales,root,
2007,DRY FOOD,19-24,PRIVATE,month,Nov,11,sales,root,
2007,DRY FOOD,19-24,PRIVATE,month,Dec,12,sales,root,
2007,DRY FOOD,25-34,PRIVATE,month,Jan,1,sales,root,
2007,DRY FOOD,25-34,PRIVATE,month,Feb,2,sales,root,
2007,DRY FOOD,25-34,PRIVATE,month,Mar,3,sales,root,
2007,DRY FOOD,25-34,PRIVATE,month,Apr,4,sales,root,
2007,DRY FOOD,25-34,PRIVATE,month,May,5,sales,root,
2007,DRY FOOD,25-34,PRIVATE,month,Jun,6,sales,root,
2007,DRY FOOD,25-34,PRIVATE,month,Jul,7,sales,root,
2007,DRY FOOD,25-34,PRIVATE,month,Aug,8,sales,root,
2007,DRY FOOD,25-34,PRIVATE,month,Sep,9,sales,root,
2007,DRY FOOD,25-34,PRIVATE,month,Oct,10,sales,root,
2007,DRY FOOD,25-34,PRIVATE,month,Nov,11,sales,root,
2007,DRY FOOD,25-34,PRIVATE,month,Dec,12,sales,root,
2007,DRY FOOD,35-44,PRIVATE,month,Jan,1,sales,root,
2007,DRY FOOD,35-44,PRIVATE,month,Feb,2,sales,root,
2007,DRY FOOD,35-44,PRIVATE,month,Mar,3,sales,root,
2007,DRY FOOD,35-44,PRIVATE,month,Apr,4,sales,root,
2007,DRY FOOD,35-44,PRIVATE,month,May,5,sales,root,
2007,DRY FOOD,35-44,PRIVATE,month,Jun,6,sales,root,
2007,DRY FOOD,35-44,PRIVATE,month,Jul,7,sales,root,
2007,DRY FOOD,35-44,PRIVATE,month,Aug,8,sales,root,
2007,DRY FOOD,35-44,PRIVATE,month,Sep,9,sales,root,
2007,DRY FOOD,35-44,PRIVATE,month,Oct,10,sales,root,
2007,DRY FOOD,35-44,PRIVATE,month,Nov,11,sales,root,
2007,DRY FOOD,35-44,PRIVATE,month,Dec,12,sales,root,
2007,DRY FOOD,45-54,NATIONAL,month,Jan,1,sales,root,
2007,DRY FOOD,45-54,NATIONAL,month,Feb,2,sales,root,
2007,DRY FOOD,45-54,NATIONAL,month,Mar,3,sales,root,
2007,DRY FOOD,45-54,NATIONAL,month,Apr,4,sales,root,
2007,DRY FOOD,45-54,NATIONAL,month,May,5,sales,root,
2007,DRY FOOD,45-54,NATIONAL,month,Jun,6,sales,root,
2007,DRY FOOD,45-54,NATIONAL,month,Jul,7,sales,root,
2007,DRY FOOD,45-54,NATIONAL,month,Aug,8,sales,root,
2007,DRY FOOD,45-54,NATIONAL,month,Sep,9,sales,root,
2007,DRY FOOD,45-54,NATIONAL,month,Oct,10,sales,root,
2007,DRY FOOD,45-54,NATIONAL,month,Nov,11,sales,root,
2007,DRY FOOD,45-54,NATIONAL,month,Dec,12,sales,root,
2007,DRY FOOD,45-54,PRIVATE,month,Jan,1,sales,root,
2007,DRY FOOD,45-54,PRIVATE,month,Feb,2,sales,root,
2007,DRY FOOD,45-54,PRIVATE,month,Mar,3,sales,root,
2007,DRY FOOD,45-54,PRIVATE,month,Apr,4,sales,root,
2007,DRY FOOD,45-54,PRIVATE,month,May,5,sales,root,
2007,DRY FOOD,45-54,PRIVATE,month,Jun,6,sales,root,
2007,DRY FOOD,45-54,PRIVATE,month,Jul,7,sales,root,
2007,DRY FOOD,45-54,PRIVATE,month,Aug,8,sales,root,
2007,DRY FOOD,45-54,PRIVATE,month,Sep,9,sales,root,
2007,DRY FOOD,45-54,PRIVATE,month,Oct,10,sales,root,
2007,DRY FOOD,45-54,PRIVATE,month,Nov,11,sales,root,
2007,DRY FOOD,45-54,PRIVATE,month,Dec,12,sales,root,
2007,DRY FOOD,65+,PRIVATE,month,Jan,1,sales,root,
2007,DRY FOOD,65+,PRIVATE,month,Feb,2,sales,root,
2007,DRY FOOD,65+,PRIVATE,month,Mar,3,sales,root,
2007,DRY FOOD,65+,PRIVATE,month,Apr,4,sales,root,
2007,DRY FOOD,65+,PRIVATE,month,May,5,sales,root,
2007,DRY FOOD,65+,PRIVATE,month,Jun,6,sales,root,
2007,DRY FOOD,65+,PRIVATE,month,Jul,7,sales,root,
2007,DRY FOOD,65+,PRIVATE,month,Aug,8,sales,root,
2007,DRY FOOD,65+,PRIVATE,month,Sep,9,sales,root,
2007,DRY FOOD,65+,PRIVATE,month,Oct,10,sales,root,
2007,DRY FOOD,65+,PRIVATE,month,Nov,11,sales,root,
2007,DRY FOOD,65+,PRIVATE,month,Dec,12,sales,root,
2007,FRESH FOOD,25-34,NATIONAL,month,Jan,1,sales,root,
2007,FRESH FOOD,25-34,NATIONAL,month,Feb,2,sales,root,
2007,FRESH FOOD,25-34,NATIONAL,month,Mar,3,sales,root,
2007,FRESH FOOD,25-34,NATIONAL,month,Apr,4,sales,root,
2007,FRESH FOOD,25-34,NATIONAL,month,May,5,sales,root,
2007,FRESH FOOD,25-34,NATIONAL,month,Jun,6,sales,root,
2007,FRESH FOOD,25-34,NATIONAL,month,Jul,7,sales,root,
2007,FRESH FOOD,25-34,NATIONAL,month,Aug,8,sales,root,
2007,FRESH FOOD,25-34,NATIONAL,month,Sep,9,sales,root,
2007,FRESH FOOD,25-34,NATIONAL,month,Oct,10,sales,root,
2007,FRESH FOOD,25-34,NATIONAL,month,Nov,11,sales,root,
2007,FRESH FOOD,25-34,NATIONAL,month,Dec,12,sales,root,
2007,FRESH FOOD,45-54,NATIONAL,month,Jan,1,sales,root,
2007,FRESH FOOD,45-54,NATIONAL,month,Feb,2,sales,root,
2007,FRESH FOOD,45-54,NATIONAL,month,Mar,3,sales,root,
2007,FRESH FOOD,45-54,NATIONAL,month,Apr,4,sales,root,
2007,FRESH FOOD,45-54,NATIONAL,month,May,5,sales,root,
2007,FRESH FOOD,45-54,NATIONAL,month,Jun,6,sales,root,
2007,FRESH FOOD,45-54,NATIONAL,month,Jul,7,sales,root,
2007,FRESH FOOD,45-54,NATIONAL,month,Aug,8,sales,root,
2007,FRESH FOOD,45-54,NATIONAL,month,Sep,9,sales,root,
2007,FRESH FOOD,45-54,NATIONAL,month,Oct,10,sales,root,
2007,FRESH FOOD,45-54,NATIONAL,month,Nov,11,sales,root,
2007,FRESH FOOD,45-54,NATIONAL,month,Dec,12,sales,root,
2007,FRESH FOOD,55-64,NATIONAL,month,Jan,1,sales,root,
2007,FRESH FOOD,55-64,NATIONAL,month,Feb,2,sales,root,
2007,FRESH FOOD,55-64,NATIONAL,month,Mar,3,sales,root,
2007,FRESH FOOD,55-64,NATIONAL,month,Apr,4,sales,root,
2007,FRESH FOOD,55-64,NATIONAL,month,May,5,sales,root,
2007,FRESH FOOD,55-64,NATIONAL,month,Jun,6,sales,root,
2007,FRESH FOOD,55-64,NATIONAL,month,Jul,7,sales,root,
2007,FRESH FOOD,55-64,NATIONAL,month,Aug,8,sales,root,
2007,FRESH FOOD,55-64,NATIONAL,month,Sep,9,sales,root,
2007,FRESH FOOD,55-64,NATIONAL,month,Oct,10,sales,root,
2007,FRESH FOOD,55-64,NATIONAL,month,Nov,11,sales,root,
2007,FRESH FOOD,55-64,NATIONAL,month,Dec,12,sales,root,
2007,FRESH FOOD,35-44,NATIONAL,month,Jan,1,sales,root,
2007,FRESH FOOD,35-44,NATIONAL,month,Feb,2,sales,root,
2007,FRESH FOOD,35-44,NATIONAL,month,Mar,3,sales,root,
2007,FRESH FOOD,35-44,NATIONAL,month,Apr,4,sales,root,
2007,FRESH FOOD,35-44,NATIONAL,month,May,5,sales,root,
2007,FRESH FOOD,35-44,NATIONAL,month,Jun,6,sales,root,
2007,FRESH FOOD,35-44,NATIONAL,month,Jul,7,sales,root,
2007,FRESH FOOD,35-44,NATIONAL,month,Aug,8,sales,root,
2007,FRESH FOOD,35-44,NATIONAL,month,Sep,9,sales,root,
2007,FRESH FOOD,35-44,NATIONAL,month,Oct,10,sales,root,
2007,FRESH FOOD,35-44,NATIONAL,month,Nov,11,sales,root,
2007,FRESH FOOD,35-44,NATIONAL,month,Dec,12,sales,root,
2007,FRESH FOOD,35-44,PRIVATE,month,Jan,1,sales,root,
2007,FRESH FOOD,35-44,PRIVATE,month,Feb,2,sales,root,
2007,FRESH FOOD,35-44,PRIVATE,month,Mar,3,sales,root,
2007,FRESH FOOD,35-44,PRIVATE,month,Apr,4,sales,root,
2007,FRESH FOOD,35-44,PRIVATE,month,May,5,sales,root,
2007,FRESH FOOD,35-44,PRIVATE,month,Jun,6,sales,root,
2007,FRESH FOOD,35-44,PRIVATE,month,Jul,7,sales,root,
2007,FRESH FOOD,35-44,PRIVATE,month,Aug,8,sales,root,
2007,FRESH FOOD,35-44,PRIVATE,month,Sep,9,sales,root,
2007,FRESH FOOD,35-44,PRIVATE,month,Oct,10,sales,root,
2007,FRESH FOOD,35-44,PRIVATE,month,Nov,11,sales,root,
2007,FRESH FOOD,35-44,PRIVATE,month,Dec,12,sales,root,
2007,FRESH FOOD,45-54,PRIVATE,month,Jan,1,sales,root,
2007,FRESH FOOD,45-54,PRIVATE,month,Feb,2,sales,root,
2007,FRESH FOOD,45-54,PRIVATE,month,Mar,3,sales,root,
2007,FRESH FOOD,45-54,PRIVATE,month,Apr,4,sales,root,
2007,FRESH FOOD,45-54,PRIVATE,month,May,5,sales,root,
2007,FRESH FOOD,45-54,PRIVATE,month,Jun,6,sales,root,
2007,FRESH FOOD,45-54,PRIVATE,month,Jul,7,sales,root,
2007,FRESH FOOD,45-54,PRIVATE,month,Aug,8,sales,root,
2007,FRESH FOOD,45-54,PRIVATE,month,Sep,9,sales,root,
2007,FRESH FOOD,45-54,PRIVATE,month,Oct,10,sales,root,
2007,FRESH FOOD,45-54,PRIVATE,month,Nov,11,sales,root,
2007,FRESH FOOD,45-54,PRIVATE,month,Dec,12,sales,root,
2007,FRESH FOOD,55-64,PRIVATE,month,Jan,1,sales,root,
2007,FRESH FOOD,55-64,PRIVATE,month,Feb,2,sales,root,
2007,FRESH FOOD,55-64,PRIVATE,month,Mar,3,sales,root,
2007,FRESH FOOD,55-64,PRIVATE,month,Apr,4,sales,root,
2007,FRESH FOOD,55-64,PRIVATE,month,May,5,sales,root,
2007,FRESH FOOD,55-64,PRIVATE,month,Jun,6,sales,root,
2007,FRESH FOOD,55-64,PRIVATE,month,Jul,7,sales,root,
2007,FRESH FOOD,55-64,PRIVATE,month,Aug,8,sales,root,
2007,FRESH FOOD,55-64,PRIVATE,month,Sep,9,sales,root,
2007,FRESH FOOD,55-64,PRIVATE,month,Oct,10,sales,root,
2007,FRESH FOOD,55-64,PRIVATE,month,Nov,11,sales,root,
2007,FRESH FOOD,55-64,PRIVATE,month,Dec,12,sales,root,
2007,FRESH FOOD,65+,NATIONAL,month,Jan,1,sales,root,
2007,FRESH FOOD,65+,NATIONAL,month,Feb,2,sales,root,
2007,FRESH FOOD,65+,NATIONAL,month,Mar,3,sales,root,
2007,FRESH FOOD,65+,NATIONAL,month,Apr,4,sales,root,
2007,FRESH FOOD,65+,NATIONAL,month,May,5,sales,root,
2007,FRESH FOOD,65+,NATIONAL,month,Jun,6,sales,root,
2007,FRESH FOOD,65+,NATIONAL,month,Jul,7,sales,root,
2007,FRESH FOOD,65+,NATIONAL,month,Aug,8,sales,root,
2007,FRESH FOOD,65+,NATIONAL,month,Sep,9,sales,root,
2007,FRESH FOOD,65+,NATIONAL,month,Oct,10,sales,root,
2007,FRESH FOOD,65+,NATIONAL,month,Nov,11,sales,root,
2007,FRESH FOOD,65+,NATIONAL,month,Dec,12,sales,root,
2007,NON FOOD,25-34,PRIVATE,month,Jan,1,sales,root,
2007,NON FOOD,25-34,PRIVATE,month,Feb,2,sales,root,
2007,NON FOOD,25-34,PRIVATE,month,Mar,3,sales,root,
2007,NON FOOD,25-34,PRIVATE,month,Apr,4,sales,root,
2007,NON FOOD,25-34,PRIVATE,month,May,5,sales,root,
2007,NON FOOD,25-34,PRIVATE,month,Jun,6,sales,root,
2007,NON FOOD,25-34,PRIVATE,month,Jul,7,sales,root,
2007,NON FOOD,25-34,PRIVATE,month,Aug,8,sales,root,
2007,NON FOOD,25-34,PRIVATE,month,Sep,9,sales,root,
2007,NON FOOD,25-34,PRIVATE,month,Oct,10,sales,root,
2007,NON FOOD,25-34,PRIVATE,month,Nov,11,sales,root,
2007,NON FOOD,25-34,PRIVATE,month,Dec,12,sales,root,
2007,NON FOOD,35-44,PRIVATE,month,Jan,1,sales,root,
2007,NON FOOD,35-44,PRIVATE,month,Feb,2,sales,root,
2007,NON FOOD,35-44,PRIVATE,month,Mar,3,sales,root,
2007,NON FOOD,35-44,PRIVATE,month,Apr,4,sales,root,
2007,NON FOOD,35-44,PRIVATE,month,May,5,sales,root,
2007,NON FOOD,35-44,PRIVATE,month,Jun,6,sales,root,
2007,NON FOOD,35-44,PRIVATE,month,Jul,7,sales,root,
2007,NON FOOD,35-44,PRIVATE,month,Aug,8,sales,root,
2007,NON FOOD,35-44,PRIVATE,month,Sep,9,sales,root,
2007,NON FOOD,35-44,PRIVATE,month,Oct,10,sales,root,
2007,NON FOOD,35-44,PRIVATE,month,Nov,11,sales,root,
2007,NON FOOD,35-44,PRIVATE,month,Dec,12,sales,root,
2008,DRY FOOD,25-34,NATIONAL,month,Jan,1,sales,root,
2008,DRY FOOD,25-34,NATIONAL,month,Feb,2,sales,root,
2008,DRY FOOD,25-34,NATIONAL,month,Mar,3,sales,root,
2008,DRY FOOD,25-34,NATIONAL,month,Apr,4,sales,root,
2008,DRY FOOD,25-34,NATIONAL,month,May,5,sales,root,
2008,DRY FOOD,25-34,NATIONAL,month,Jun,6,sales,root,
2008,DRY FOOD,25-34,NATIONAL,month,Jul,7,sales,root,
2008,DRY FOOD,25-34,NATIONAL,month,Aug,8,sales,root,
2008,DRY FOOD,25-34,NATIONAL,month,Sep,9,sales,root,
2008,DRY FOOD,25-34,NATIONAL,month,Oct,10,sales,root,
2008,DRY FOOD,25-34,NATIONAL,month,Nov,11,sales,root,
2008,DRY FOOD,25-34,NATIONAL,month,Dec,12,sales,root,
2008,DRY FOOD,35-44,NATIONAL,month,Jan,1,sales,root,
2008,DRY FOOD,35-44,NATIONAL,month,Feb,2,sales,root,
2008,DRY FOOD,35-44,NATIONAL,month,Mar,3,sales,root,
2008,DRY FOOD,35-44,NATIONAL,month,Apr,4,sales,root,
2008,DRY FOOD,35-44,NATIONAL,month,May,5,sales,root,
2008,DRY FOOD,35-44,NATIONAL,month,Jun,6,sales,root,
2008,DRY FOOD,35-44,NATIONAL,month,Jul,7,sales,root,
2008,DRY FOOD,35-44,NATIONAL,month,Aug,8,sales,root,
2008,DRY FOOD,35-44,NATIONAL,month,Sep,9,sales,root,
2008,DRY FOOD,35-44,NATIONAL,month,Oct,10,sales,root,
2008,DRY FOOD,35-44,NATIONAL,month,Nov,11,sales,root,
2008,DRY FOOD,35-44,NATIONAL,month,Dec,12,sales,root,
2008,DRY FOOD,19-24,NATIONAL,month,Jan,1,sales,root,
2008,DRY FOOD,19-24,NATIONAL,month,Feb,2,sales,root,
2008,DRY FOOD,19-24,NATIONAL,month,Mar,3,sales,root,
2008,DRY FOOD,19-24,NATIONAL,month,Apr,4,sales,root,
2008,DRY FOOD,19-24,NATIONAL,month,May,5,sales,root,
2008,DRY FOOD,19-24,NATIONAL,month,Jun,6,sales,root,
2008,DRY FOOD,19-24,NATIONAL,month,Jul,7,sales,root,
2008,DRY FOOD,19-24,NATIONAL,month,Aug,8,sales,root,
2008,DRY FOOD,19-24,NATIONAL,month,Sep,9,sales,root,
2008,DRY FOOD,19-24,NATIONAL,month,Oct,10,sales,root,
2008,DRY FOOD,19-24,NATIONAL,month,Nov,11,sales,root,
2008,DRY FOOD,19-24,NATIONAL,month,Dec,12,sales,root,
2008,DRY FOOD,19-24,PRIVATE,month,Jan,1,sales,root,
2008,DRY FOOD,19-24,PRIVATE,month,Feb,2,sales,root,
2008,DRY FOOD,19-24,PRIVATE,month,Mar,3,sales,root,
2008,DRY FOOD,19-24,PRIVATE,month,Apr,4,sales,root,
2008,DRY FOOD,19-24,PRIVATE,month,May,5,sales,root,
2008,DRY FOOD,19-24,PRIVATE,month,Jun,6,sales,root,
2008,DRY FOOD,19-24,PRIVATE,month,Jul,7,sales,root,
2008,DRY FOOD,19-24,PRIVATE,month,Aug,8,sales,root,
2008,DRY FOOD,19-24,PRIVATE,month,Sep,9,sales,root,
2008,DRY FOOD,19-24,PRIVATE,month,Oct,10,sales,root,
2008,DRY FOOD,19-24,PRIVATE,month,Nov,11,sales,root,
2008,DRY FOOD,19-24,PRIVATE,month,Dec,12,sales,root,
2008,DRY FOOD,25-34,PRIVATE,month,Jan,1,sales,root,
2008,DRY FOOD,25-34,PRIVATE,month,Feb,2,sales,root,
2008,DRY FOOD,25-34,PRIVATE,month,Mar,3,sales,root,
2008,DRY FOOD,25-34,PRIVATE,month,Apr,4,sales,root,
2008,DRY FOOD,25-34,PRIVATE,month,May,5,sales,root,
2008,DRY FOOD,25-34,PRIVATE,month,Jun,6,sales,root,
2008,DRY FOOD,25-34,PRIVATE,month,Jul,7,sales,root,
2008,DRY FOOD,25-34,PRIVATE,month,Aug,8,sales,root,
2008,DRY FOOD,25-34,PRIVATE,month,Sep,9,sales,root,
2008,DRY FOOD,25-34,PRIVATE,month,Oct,10,sales,root,
2008,DRY FOOD,25-34,PRIVATE,month,Nov,11,sales,root,
2008,DRY FOOD,25-34,PRIVATE,month,Dec,12,sales,root,
2008,DRY FOOD,35-44,PRIVATE,month,Jan,1,sales,root,
2008,DRY FOOD,35-44,PRIVATE,month,Feb,2,sales,root,
2008,DRY FOOD,35-44,PRIVATE,month,Mar,3,sales,root,
2008,DRY FOOD,35-44,PRIVATE,month,Apr,4,sales,root,
2008,DRY FOOD,35-44,PRIVATE,month,May,5,sales,root,
2008,DRY FOOD,35-44,PRIVATE,month,Jun,6,sales,root,
2008,DRY FOOD,35-44,PRIVATE,month,Jul,7,sales,root,
2008,DRY FOOD,35-44,PRIVATE,month,Aug,8,sales,root,
2008,DRY FOOD,35-44,PRIVATE,month,Sep,9,sales,root,
2008,DRY FOOD,35-44,PRIVATE,month,Oct,10,sales,root,
2008,DRY FOOD,35-44,PRIVATE,month,Nov,11,sales,root,
2008,DRY FOOD,35-44,PRIVATE,month,Dec,12,sales,root,
2008,DRY FOOD,45-54,NATIONAL,month,Jan,1,sales,root,
2008,DRY FOOD,45-54,NATIONAL,month,Feb,2,sales,root,
2008,DRY FOOD,45-54,NATIONAL,month,Mar,3,sales,root,
2008,DRY FOOD,45-54,NATIONAL,month,Apr,4,sales,root,
2008,DRY FOOD,45-54,NATIONAL,month,May,5,sales,root,
2008,DRY FOOD,45-54,NATIONAL,month,Jun,6,sales,root,
2008,DRY FOOD,45-54,NATIONAL,month,Jul,7,sales,root,
2008,DRY FOOD,45-54,NATIONAL,month,Aug,8,sales,root,
2008,DRY FOOD,45-54,NATIONAL,month,Sep,9,sales,root,
2008,DRY FOOD,45-54,NATIONAL,month,Oct,10,sales,root,
2008,DRY FOOD,45-54,NATIONAL,month,Nov,11,sales,root,
2008,DRY FOOD,45-54,NATIONAL,month,Dec,12,sales,root,
2008,DRY FOOD,45-54,PRIVATE,month,Jan,1,sales,root,
2008,DRY FOOD,45-54,PRIVATE,month,Feb,2,sales,root,
2008,DRY FOOD,45-54,PRIVATE,month,Mar,3,sales,root,
2008,DRY FOOD,45-54,PRIVATE,month,Apr,4,sales,root,
2008,DRY FOOD,45-54,PRIVATE,month,May,5,sales,root,
2008,DRY FOOD,45-54,PRIVATE,month,Jun,6,sales,root,
2008,DRY FOOD,45-54,PRIVATE,month,Jul,7,sales,root,
2008,DRY FOOD,45-54,PRIVATE,month,Aug,8,sales,root,
2008,DRY FOOD,45-54,PRIVATE,month,Sep,9,sales,root,
2008,DRY FOOD,45-54,PRIVATE,month,Oct,10,sales,root,
2008,DRY FOOD,45-54,PRIVATE,month,Nov,11,sales,root,
2008,DRY FOOD,45-54,PRIVATE,month,Dec,12,sales,root,
2008,DRY FOOD,65+,PRIVATE,month,Jan,1,sales,root,
2008,DRY FOOD,65+,PRIVATE,month,Feb,2,sales,root,
2008,DRY FOOD,65+,PRIVATE,month,Mar,3,sales,root,
2008,DRY FOOD,65+,PRIVATE,month,Apr,4,sales,root,
2008,DRY FOOD,65+,PRIVATE,month,May,5,sales,root,
2008,DRY FOOD,65+,PRIVATE,month,Jun,6,sales,root,
2008,DRY FOOD,65+,PRIVATE,month,Jul,7,sales,root,
2008,DRY FOOD,65+,PRIVATE,month,Aug,8,sales,root,
2008,DRY FOOD,65+,PRIVATE,month,Sep,9,sales,root,
2008,DRY FOOD,65+,PRIVATE,month,Oct,10,sales,root,
2008,DRY FOOD,65+,PRIVATE,month,Nov,11,sales,root,
2008,DRY FOOD,65+,PRIVATE,month,Dec,12,sales,root,
2008,FRESH FOOD,25-34,NATIONAL,month,Jan,1,sales,root,
2008,FRESH FOOD,25-34,NATIONAL,month,Feb,2,sales,root,
2008,FRESH FOOD,25-34,NATIONAL,month,Mar,3,sales,root,
2008,FRESH FOOD,25-34,NATIONAL,month,Apr,4,sales,root,
2008,FRESH FOOD,25-34,NATIONAL,month,May,5,sales,root,
2008,FRESH FOOD,25-34,NATIONAL,month,Jun,6,sales,root,
2008,FRESH FOOD,25-34,NATIONAL,month,Jul,7,sales,root,
2008,FRESH FOOD,25-34,NATIONAL,month,Aug,8,sales,root,
2008,FRESH FOOD,25-34,NATIONAL,month,Sep,9,sales,root,
2008,FRESH FOOD,25-34,NATIONAL,month,Oct,10,sales,root,
2008,FRESH FOOD,25-34,NATIONAL,month,Nov,11,sales,root,
2008,FRESH FOOD,25-34,NATIONAL,month,Dec,12,sales,root,
2008,FRESH FOOD,45-54,NATIONAL,month,Jan,1,sales,root,
2008,FRESH FOOD,45-54,NATIONAL,month,Feb,2,sales,root,
2008,FRESH FOOD,45-54,NATIONAL,month,Mar,3,sales,root,
2008,FRESH FOOD,45-54,NATIONAL,month,Apr,4,sales,root,
2008,FRESH FOOD,45-54,NATIONAL,month,May,5,sales,root,
2008,FRESH FOOD,45-54,NATIONAL,month,Jun,6,sales,root,
2008,FRESH FOOD,45-54,NATIONAL,month,Jul,7,sales,root,
2008,FRESH FOOD,45-54,NATIONAL,month,Aug,8,sales,root,
2008,FRESH FOOD,45-54,NATIONAL,month,Sep,9,sales,root,
2008,FRESH FOOD,45-54,NATIONAL,month,Oct,10,sales,root,
2008,FRESH FOOD,45-54,NATIONAL,month,Nov,11,sales,root,
2008,FRESH FOOD,45-54,NATIONAL,month,Dec,12,sales,root,
2008,FRESH FOOD,55-64,NATIONAL,month,Jan,1,sales,root,
2008,FRESH FOOD,55-64,NATIONAL,month,Feb,2,sales,root,
2008,FRESH FOOD,55-64,NATIONAL,month,Mar,3,sales,root,
2008,FRESH FOOD,55-64,NATIONAL,month,Apr,4,sales,root,
2008,FRESH FOOD,55-64,NATIONAL,month,May,5,sales,root,
2008,FRESH FOOD,55-64,NATIONAL,month,Jun,6,sales,root,
2008,FRESH FOOD,55-64,NATIONAL,month,Jul,7,sales,root,
2008,FRESH FOOD,55-64,NATIONAL,month,Aug,8,sales,root,
2008,FRESH FOOD,55-64,NATIONAL,month,Sep,9,sales,root,
2008,FRESH FOOD,55-64,NATIONAL,month,Oct,10,sales,root,
2008,FRESH FOOD,55-64,NATIONAL,month,Nov,11,sales,root,
2008,FRESH FOOD,55-64,NATIONAL,month,Dec,12,sales,root,
2008,FRESH FOOD,35-44,NATIONAL,month,Jan,1,sales,root,
2008,FRESH FOOD,35-44,NATIONAL,month,Feb,2,sales,root,
2008,FRESH FOOD,35-44,NATIONAL,month,Mar,3,sales,root,
2008,FRESH FOOD,35-44,NATIONAL,month,Apr,4,sales,root,
2008,FRESH FOOD,35-44,NATIONAL,month,May,5,sales,root,
2008,FRESH FOOD,35-44,NATIONAL,month,Jun,6,sales,root,
2008,FRESH FOOD,35-44,NATIONAL,month,Jul,7,sales,root,
2008,FRESH FOOD,35-44,NATIONAL,month,Aug,8,sales,root,
2008,FRESH FOOD,35-44,NATIONAL,month,Sep,9,sales,root,
2008,FRESH FOOD,35-44,NATIONAL,month,Oct,10,sales,root,
2008,FRESH FOOD,35-44,NATIONAL,month,Nov,11,sales,root,
2008,FRESH FOOD,35-44,NATIONAL,month,Dec,12,sales,root,
2008,FRESH FOOD,35-44,PRIVATE,month,Jan,1,sales,root,
2008,FRESH FOOD,35-44,PRIVATE,month,Feb,2,sales,root,
2008,FRESH FOOD,35-44,PRIVATE,month,Mar,3,sales,root,
2008,FRESH FOOD,35-44,PRIVATE,month,Apr,4,sales,root,
2008,FRESH FOOD,35-44,PRIVATE,month,May,5,sales,root,
2008,FRESH FOOD,35-44,PRIVATE,month,Jun,6,sales,root,
2008,FRESH FOOD,35-44,PRIVATE,month,Jul,7,sales,root,
2008,FRESH FOOD,35-44,PRIVATE,month,Aug,8,sales,root,
