YEAR,ORDER_BY,X_AXIS,CUSTOMER_AGE_GROUP,TOTAL_VALUE,BRAND,DEPARTMENT,CLASS,PRODUCT_DESC,VAR_SP,VAR_CM
2008,9,Sep,19-24,102.31,NATIONAL,all,all,all,sales,month
2008,9,Sep,19-24,66.43,PRIVATE,all,all,all,sales,month
2008,9,Sep,25-34,1970.7,NATIONAL,all,all,all,sales,month
2008,9,Sep,25-34,14908.93,PRIVATE,all,all,all,sales,month
2008,9,Sep,35-44,1107.95,NATIONAL,all,all,all,sales,month
2008,9,Sep,35-44,2012.8,PRIVATE,all,all,all,sales,month
2008,9,Sep,45-54,1948.58,NATIONAL,all,all,all,sales,month
2008,9,Sep,45-54,373.56,PRIVATE,all,all,all,sales,month
2008,9,Sep,55-64,825.38,NATIONAL,all,all,all,sales,month
2008,9,Sep,55-64,21.9,PRIVATE,all,all,all,sales,month
2008,9,Sep,65+,245.29,NATIONAL,all,all,all,sales,month
2008,9,Sep,65+,21.18,PRIVATE,all,all,all,sales,month
2008,10,Oct,19-24,250.10000000000002,NATIONAL,all,all,all,sales,month
2008,10,Oct,19-24,75.9,PRIVATE,all,all,all,sales,month
2008,10,Oct,25-34,1688.3,NATIONAL,all,all,all,sales,month
2008,10,Oct,25-34,14071.99,PRIVATE,all,all,all,sales,month
2008,10,Oct,35-44,1186.16,NATIONAL,all,all,all,sales,month
2008,10,Oct,35-44,1598.2,PRIVATE,all,all,all,sales,month
2008,10,Oct,45-54,2545.55,NATIONAL,all,all,all,sales,month
2008,10,Oct,45-54,505.7,PRIVATE,all,all,all,sales,month
2008,10,Oct,55-64,378.58,NATIONAL,all,all,all,sales,month
2008,10,Oct,55-64,26.3,PRIVATE,all,all,all,sales,month
2008,10,Oct,65+,304.92,NATIONAL,all,all,all,sales,month
2008,10,Oct,65+,16.52,PRIVATE,all,all,all,sales,month
2008,11,Nov,19-24,203.13,NATIONAL,all,all,all,sales,month
2008,11,Nov,19-24,59.71,PRIVATE,all,all,all,sales,month
2008,11,Nov,25-34,2201.64,NATIONAL,all,all,all,sales,month
2008,11,Nov,25-34,17950.81,PRIVATE,all,all,all,sales,month
2008,11,Nov,35-44,1450.32,NATIONAL,all,all,all,sales,month
2008,11,Nov,35-44,2142.86,PRIVATE,all,all,all,sales,month
2008,11,Nov,45-54,2609.75,NATIONAL,all,all,all,sales,month
2008,11,Nov,45-54,370.51,PRIVATE,all,all,all,sales,month
2008,11,Nov,55-64,890.36,NATIONAL,all,all,all,sales,month
2008,11,Nov,55-64,15.15,PRIVATE,all,all,all,sales,month
2008,11,Nov,65+,310.1,NATIONAL,all,all,all,sales,month
2008,11,Nov,65+,34.19,PRIVATE,all,all,all,sales,month
2008,12,Dec,19-24,133.51,NATIONAL,all,all,all,sales,month
2008,12,Dec,19-24,32.72,PRIVATE,all,all,all,sales,month
2008,12,Dec,25-34,1101.62,NATIONAL,all,all,all,sales,month
2008,12,Dec,25-34,8689.94,PRIVATE,all,all,all,sales,month
2008,12,Dec,35-44,742.17,NATIONAL,all,all,all,sales,month
2008,12,Dec,35-44,820.49,PRIVATE,all,all,all,sales,month
2008,12,Dec,45-54,1135.76,NATIONAL,all,all,all,sales,month
2008,12,Dec,45-54,293.84,PRIVATE,all,all,all,sales,month
2008,12,Dec,55-64,428.05,NATIONAL,all,all,all,sales,month
2008,12,Dec,55-64,8.97,PRIVATE,all,all,all,sales,month
2008,12,Dec,65+,128.34,NATIONAL,all,all,all,sales,month
2008,12,Dec,65+,16.87,PRIVATE,all,all,all,sales,month
2007,1,Jan,all,1258.41,NATIONAL,all,all,all,sales,month
2007,1,Jan,all,636.66,PRIVATE,all,all,all,sales,month
2007,2,Feb,all,3333.37,NATIONAL,all,all,all,sales,month
2007,2,Feb,all,3450.06,PRIVATE,all,all,all,sales,month
2007,3,Mar,all,4786.92,NATIONAL,all,all,all,sales,month
2007,3,Mar,all,6910.49,PRIVATE,all,all,all,sales,month
2007,4,Apr,all,5765.25,NATIONAL,all,all,all,sales,month
2007,4,Apr,all,11470.87,PRIVATE,all,all,all,sales,month
2007,5,May,all,6855.83,NATIONAL,all,all,all,sales,month
2007,5,May,all,20235.25,PRIVATE,all,all,all,sales,month
2007,6,Jun,all,5438.29,NATIONAL,all,all,all,sales,month
2007,6,Jun,all,20036.68,PRIVATE,all,all,all,sales,month
2007,7,Jul,all,6420.9,NATIONAL,all,all,all,sales,month
2007,7,Jul,all,19270.149999999998,PRIVATE,all,all,all,sales,month
2007,8,Aug,all,7338.68,NATIONAL,all,all,all,sales,month
2007,8,Aug,all,19338.179999999997,PRIVATE,all,all,all,sales,month
2007,9,Sep,all,6203.86,NATIONAL,all,all,all,sales,month
2007,9,Sep,all,15406.749999999998,PRIVATE,all,all,all,sales,month
2007,10,Oct,all,6373.21,NATIONAL,all,all,all,sales,month
2007,10,Oct,all,14283.19,PRIVATE,all,all,all,sales,month
2007,11,Nov,all,7525.86,NATIONAL,all,all,all,sales,month
2007,11,Nov,all,18282.879999999997,PRIVATE,all,all,all,sales,month
2007,12,Dec,all,6719.0599999999995,NATIONAL,all,all,all,sales,month
2007,12,Dec,all,16371.59,PRIVATE,all,all,all,sales,month
2008,1,Jan,all,5995.820000000001,NATIONAL,all,all,all,sales,month
2008,1,Jan,all,17613.53,PRIVATE,all,all,all,sales,month
2008,2,Feb,all,7211.85,NATIONAL,all,all,all,sales,month
2008,2,Feb,all,25718.9,PRIVATE,all,all,all,sales,month
2008,3,Mar,all,6161.17,NATIONAL,all,all,all,sales,month
2008,3,Mar,all,19929.09,PRIVATE,all,all,all,sales,month
2008,4,Apr,all,6160.02,NATIONAL,all,all,all,sales,month
2008,4,Apr,all,20812.210000000003,PRIVATE,all,all,all,sales,month
2008,5,May,all,7017.07,NATIONAL,all,all,all,sales,month
2008,5,May,all,26852.86,PRIVATE,all,all,all,sales,month
2008,6,Jun,all,6900.87,NATIONAL,all,all,all,sales,month
2008,6,Jun,all,18855.800000000003,PRIVATE,all,all,all,sales,month
2008,7,Jul,all,6217.65,NATIONAL,all,all,all,sales,month
2008,7,Jul,all,17065.420000000002,PRIVATE,all,all,all,sales,month
2008,8,Aug,all,7811.76,NATIONAL,all,all,all,sales,month
2008,8,Aug,all,20359.57,PRIVATE,all,all,all,sales,month
2008,9,Sep,all,6200.21,NATIONAL,all,all,all,sales,month
2008,9,Sep,all,17404.8,PRIVATE,all,all,all,sales,month
2008,10,Oct,all,6353.610000000001,NATIONAL,all,all,all,sales,month
2008,10,Oct,all,16294.609999999999,PRIVATE,all,all,all,sales,month
2008,11,Nov,all,7665.3,NATIONAL,all,all,all,sales,month
2008,11,Nov,all,20573.23,PRIVATE,all,all,all,sales,month
2008,12,Dec,all,3669.45,NATIONAL,all,all,all,sales,month
2008,12,Dec,all,9862.83,PRIVATE,all,all,all,sales,month
2007,1,Jan,19-24,71.58,all,DRY FOOD,all,all,sales,month
2007,1,Jan,25-34,91.24,all,DRY FOOD,all,all,sales,month
2007,1,Jan,25-34,297.17,all,FRESH FOOD,all,all,sales,month
2007,1,Jan,25-34,216.06,all,NON FOOD,all,all,sales,month
2007,1,Jan,35-44,247.8,all,DRY FOOD,all,all,sales,month
2007,1,Jan,35-44,315.8,all,FRESH FOOD,all,all,sales,month
2007,1,Jan,35-44,25.0,all,NON FOOD,all,all,sales,month
2007,1,Jan,45-54,147.18,all,DRY FOOD,all,all,sales,month
2007,1,Jan,45-54,374.17,all,FRESH FOOD,all,all,sales,month
2007,1,Jan,55-64,87.9,all,FRESH FOOD,all,all,sales,month
2007,1,Jan,65+,0.59,all,DRY FOOD,all,all,sales,month
2007,1,Jan,65+,24.09,all,FRESH FOOD,all,all,sales,month
2007,2,Feb,19-24,179.71,all,DRY FOOD,all,all,sales,month
2007,2,Feb,25-34,256.06,all,DRY FOOD,all,all,sales,month
2007,2,Feb,25-34,832.57,all,FRESH FOOD,all,all,sales,month
2007,2,Feb,25-34,2404.82,all,NON FOOD,all,all,sales,month
2007,2,Feb,35-44,381.15,all,DRY FOOD,all,all,sales,month
2007,2,Feb,35-44,646.24,all,FRESH FOOD,all,all,sales,month
2007,2,Feb,35-44,249.38,all,NON FOOD,all,all,sales,month
2007,2,Feb,45-54,313.5,all,DRY FOOD,all,all,sales,month
2007,2,Feb,45-54,1019.34,all,FRESH FOOD,all,all,sales,month
2007,2,Feb,55-64,367.79,all,FRESH FOOD,all,all,sales,month
2007,2,Feb,65+,11.29,all,DRY FOOD,all,all,sales,month
2007,2,Feb,65+,94.35,all,FRESH FOOD,all,all,sales,month
2007,3,Mar,19-24,246.62,all,DRY FOOD,all,all,sales,month
2007,3,Mar,25-34,379.36,all,DRY FOOD,all,all,sales,month
2007,3,Mar,25-34,1353.34,all,FRESH FOOD,all,all,sales,month
2007,3,Mar,25-34,5637.28,all,NON FOOD,all,all,sales,month
2007,3,Mar,35-44,467.09,all,DRY FOOD,all,all,sales,month
2007,3,Mar,35-44,649.86,all,FRESH FOOD,all,all,sales,month
2007,3,Mar,35-44,442.48,all,NON FOOD,all,all,sales,month
2007,3,Mar,45-54,276.44,all,DRY FOOD,all,all,sales,month
2007,3,Mar,45-54,1420.1200000000001,all,FRESH FOOD,all,all,sales,month
2007,3,Mar,55-64,615.83,all,FRESH FOOD,all,all,sales,month
2007,3,Mar,65+,8.69,all,DRY FOOD,all,all,sales,month
2007,3,Mar,65+,175.05,all,FRESH FOOD,all,all,sales,month
2007,4,Apr,19-24,318.48,all,DRY FOOD,all,all,sales,month
2007,4,Apr,25-34,395.6,all,DRY FOOD,all,all,sales,month
2007,4,Apr,25-34,1593.41,all,FRESH FOOD,all,all,sales,month
2007,4,Apr,25-34,9571.49,all,NON FOOD,all,all,sales,month
2007,4,Apr,35-44,830.98,all,DRY FOOD,all,all,sales,month
2007,4,Apr,35-44,852.07,all,FRESH FOOD,all,all,sales,month
2007,4,Apr,35-44,908.6,all,NON FOOD,all,all,sales,month
2007,4,Apr,45-54,495.5,all,DRY FOOD,all,all,sales,month
2007,4,Apr,45-54,1387.67,all,FRESH FOOD,all,all,sales,month
2007,4,Apr,55-64,611.94,all,FRESH FOOD,all,all,sales,month
2007,4,Apr,65+,4.07,all,DRY FOOD,all,all,sales,month
2007,4,Apr,65+,263.18,all,FRESH FOOD,all,all,sales,month
2007,5,May,19-24,276.23,all,DRY FOOD,all,all,sales,month
2007,5,May,25-34,588.34,all,DRY FOOD,all,all,sales,month
2007,5,May,25-34,1898.72,all,FRESH FOOD,all,all,sales,month
2007,5,May,25-34,17542.84,all,NON FOOD,all,all,sales,month
2007,5,May,35-44,758.01,all,DRY FOOD,all,all,sales,month
2007,5,May,35-44,951.46,all,FRESH FOOD,all,all,sales,month
2007,5,May,35-44,1610.86,all,NON FOOD,all,all,sales,month
2007,5,May,45-54,343.3,all,DRY FOOD,all,all,sales,month
2007,5,May,45-54,2075.54,all,FRESH FOOD,all,all,sales,month
2007,5,May,55-64,717.47,all,FRESH FOOD,all,all,sales,month
2007,5,May,65+,15.28,all,DRY FOOD,all,all,sales,month
2007,5,May,65+,312.76,all,FRESH FOOD,all,all,sales,month
2007,6,Jun,19-24,234.68,all,DRY FOOD,all,all,sales,month
2007,6,Jun,25-34,467.18,all,DRY FOOD,all,all,sales,month
2007,6,Jun,25-34,1546.27,all,FRESH FOOD,all,all,sales,month
2007,6,Jun,25-34,17622.86,all,NON FOOD,all,all,sales,month
2007,6,Jun,35-44,612.77,all,DRY FOOD,all,all,sales,month
2007,6,Jun,35-44,1056.11,all,FRESH FOOD,all,all,sales,month
2007,6,Jun,35-44,1275.13,all,NON FOOD,all,all,sales,month
2007,6,Jun,45-54,364.5,all,DRY FOOD,all,all,sales,month
2007,6,Jun,45-54,1388.45,all,FRESH FOOD,all,all,sales,month
2007,6,Jun,55-64,699.29,all,FRESH FOOD,all,all,sales,month
2007,6,Jun,65+,12.08,all,DRY FOOD,all,all,sales,month
2007,6,Jun,65+,195.38,all,FRESH FOOD,all,all,sales,month
2007,7,Jul,19-24,443.18,all,DRY FOOD,all,all,sales,month
2007,7,Jul,25-34,358.08,all,DRY FOOD,all,all,sales,month
2007,7,Jul,25-34,1926.07,all,FRESH FOOD,all,all,sales,month
2007,7,Jul,25-34,16736.81,all,NON FOOD,all,all,sales,month
2007,7,Jul,35-44,745.51,all,DRY FOOD,all,all,sales,month
2007,7,Jul,35-44,1059.91,all,FRESH FOOD,all,all,sales,month
2007,7,Jul,35-44,1637.11,all,NON FOOD,all,all,sales,month
2007,7,Jul,45-54,323.71,all,DRY FOOD,all,all,sales,month
2007,7,Jul,45-54,1675.57,all,FRESH FOOD,all,all,sales,month
2007,7,Jul,55-64,485.24,all,FRESH FOOD,all,all,sales,month
2007,7,Jul,65+,46.98,all,DRY FOOD,all,all,sales,month
2007,7,Jul,65+,236.45,all,FRESH FOOD,all,all,sales,month
2007,8,Aug,19-24,543.05,all,DRY FOOD,all,all,sales,month
2007,8,Aug,25-34,448.44,all,DRY FOOD,all,all,sales,month
2007,8,Aug,25-34,2069.46,all,FRESH FOOD,all,all,sales,month
2007,8,Aug,25-34,16713.56,all,NON FOOD,all,all,sales,month
2007,8,Aug,35-44,684.05,all,DRY FOOD,all,all,sales,month
2007,8,Aug,35-44,1182.72,all,FRESH FOOD,all,all,sales,month
2007,8,Aug,35-44,1467.73,all,NON FOOD,all,all,sales,month
2007,8,Aug,45-54,495.25,all,DRY FOOD,all,all,sales,month
2007,8,Aug,45-54,2438.49,all,FRESH FOOD,all,all,sales,month
2007,8,Aug,55-64,414.7,all,FRESH FOOD,all,all,sales,month
2007,8,Aug,65+,21.04,all,DRY FOOD,all,all,sales,month
2007,8,Aug,65+,233.48,all,FRESH FOOD,all,all,sales,month
2007,9,Sep,19-24,186.61,all,DRY FOOD,all,all,sales,month
2007,9,Sep,25-34,448.84000000000003,all,DRY FOOD,all,all,sales,month
2007,9,Sep,25-34,1493.97,all,FRESH FOOD,all,all,sales,month
2007,9,Sep,25-34,12894.62,all,NON FOOD,all,all,sales,month
2007,9,Sep,35-44,655.45,all,DRY FOOD,all,all,sales,month
2007,9,Sep,35-44,1061.17,all,FRESH FOOD,all,all,sales,month
2007,9,Sep,35-44,1247.93,all,NON FOOD,all,all,sales,month
2007,9,Sep,45-54,737.76,all,DRY FOOD,all,all,sales,month
2007,9,Sep,45-54,1749.53,all,FRESH FOOD,all,all,sales,month
2007,9,Sep,55-64,886.16,all,FRESH FOOD,all,all,sales,month
2007,9,Sep,65+,12.33,all,DRY FOOD,all,all,sales,month
2007,9,Sep,65+,258.25,all,FRESH FOOD,all,all,sales,month
2007,10,Oct,19-24,230.49,all,DRY FOOD,all,all,sales,month
2007,10,Oct,25-34,446.05,all,DRY FOOD,all,all,sales,month
2007,10,Oct,25-34,1648.85,all,FRESH FOOD,all,all,sales,month
2007,10,Oct,25-34,12169.81,all,NON FOOD,all,all,sales,month
2007,10,Oct,35-44,553.32,all,DRY FOOD,all,all,sales,month
2007,10,Oct,35-44,1037.13,all,FRESH FOOD,all,all,sales,month
2007,10,Oct,35-44,1113.24,all,NON FOOD,all,all,sales,month
2007,10,Oct,45-54,415.2,all,DRY FOOD,all,all,sales,month
2007,10,Oct,45-54,2147.3,all,FRESH FOOD,all,all,sales,month
2007,10,Oct,55-64,616.95,all,FRESH FOOD,all,all,sales,month
2007,10,Oct,65+,21.71,all,DRY FOOD,all,all,sales,month
2007,10,Oct,65+,280.68,all,FRESH FOOD,all,all,sales,month
2007,11,Nov,19-24,386.46999999999997,all,DRY FOOD,all,all,sales,month
2007,11,Nov,25-34,639.13,all,DRY FOOD,all,all,sales,month
2007,11,Nov,25-34,2060.75,all,FRESH FOOD,all,all,sales,month
2007,11,Nov,25-34,15287.01,all,NON FOOD,all,all,sales,month
2007,11,Nov,35-44,777.14,all,DRY FOOD,all,all,sales,month
2007,11,Nov,35-44,955.58,all,FRESH FOOD,all,all,sales,month
2007,11,Nov,35-44,1716.55,all,NON FOOD,all,all,sales,month
2007,11,Nov,45-54,397.64,all,DRY FOOD,all,all,sales,month
2007,11,Nov,45-54,2192.36,all,FRESH FOOD,all,all,sales,month
2007,11,Nov,55-64,1031.66,all,FRESH FOOD,all,all,sales,month
2007,11,Nov,65+,21.18,all,DRY FOOD,all,all,sales,month
2007,11,Nov,65+,382.07,all,FRESH FOOD,all,all,sales,month
2007,12,Dec,19-24,401.97,all,DRY FOOD,all,all,sales,month
2007,12,Dec,25-34,483.05,all,DRY FOOD,all,all,sales,month
2007,12,Dec,25-34,1870.01,all,FRESH FOOD,all,all,sales,month
2007,12,Dec,25-34,13507.7,all,NON FOOD,all,all,sales,month
2007,12,Dec,35-44,697.14,all,DRY FOOD,all,all,sales,month
2007,12,Dec,35-44,874.19,all,FRESH FOOD,all,all,sales,month
2007,12,Dec,35-44,1795.28,all,NON FOOD,all,all,sales,month
2007,12,Dec,45-54,416.44,all,DRY FOOD,all,all,sales,month
2007,12,Dec,45-54,1816.71,all,FRESH FOOD,all,all,sales,month
2007,12,Dec,55-64,1001.63,all,FRESH FOOD,all,all,sales,month
2007,12,Dec,65+,16.15,all,DRY FOOD,all,all,sales,month
2007,12,Dec,65+,199.9,all,FRESH FOOD,all,all,sales,month
2008,1,Jan,19-24,232.25,all,DRY FOOD,all,all,sales,month
2008,1,Jan,25-34,435.65000000000003,all,DRY FOOD,all,all,sales,month
2008,1,Jan,25-34,1465.4,all,FRESH FOOD,all,all,sales,month
2008,1,Jan,25-34,15214.54,all,NON FOOD,all,all,sales,month
2008,1,Jan,35-44,734.35,all,DRY FOOD,all,all,sales,month
2008,1,Jan,35-44,934.27,all,FRESH FOOD,all,all,sales,month
2008,1,Jan,35-44,1196.49,all,NON FOOD,all,all,sales,month
2008,1,Jan,45-54,389.36,all,DRY FOOD,all,all,sales,month
2008,1,Jan,45-54,2055.27,all,FRESH FOOD,all,all,sales,month
2008,1,Jan,55-64,705.69,all,FRESH FOOD,all,all,sales,month
2008,1,Jan,65+,21.77,all,DRY FOOD,all,all,sales,month
2008,1,Jan,65+,221.57,all,FRESH FOOD,all,all,sales,month
2008,2,Feb,19-24,568.36,all,DRY FOOD,all,all,sales,month
2008,2,Feb,25-34,438.87,all,DRY FOOD,all,all,sales,month
2008,2,Feb,25-34,2054.76,all,FRESH FOOD,all,all,sales,month
2008,2,Feb,25-34,22077.84,all,NON FOOD,all,all,sales,month
2008,2,Feb,35-44,764.5,all,DRY FOOD,all,all,sales,month
2008,2,Feb,35-44,1164.87,all,FRESH FOOD,all,all,sales,month
2008,2,Feb,35-44,2283.28,all,NON FOOD,all,all,sales,month
2008,2,Feb,45-54,436.21,all,DRY FOOD,all,all,sales,month
2008,2,Feb,45-54,2108.87,all,FRESH FOOD,all,all,sales,month
2008,2,Feb,55-64,753.84,all,FRESH FOOD,all,all,sales,month
2008,2,Feb,65+,31.68,all,DRY FOOD,all,all,sales,month
2008,2,Feb,65+,247.41,all,FRESH FOOD,all,all,sales,month
2008,3,Mar,19-24,191.59,all,DRY FOOD,all,all,sales,month
2008,3,Mar,25-34,464.33,all,DRY FOOD,all,all,sales,month
2008,3,Mar,25-34,1672.5,all,FRESH FOOD,all,all,sales,month
2008,3,Mar,25-34,17180.34,all,NON FOOD,all,all,sales,month
2008,3,Mar,35-44,743.09,all,DRY FOOD,all,all,sales,month
2008,3,Mar,35-44,1015.92,all,FRESH FOOD,all,all,sales,month
2008,3,Mar,35-44,1445.99,all,NON FOOD,all,all,sales,month
2008,3,Mar,45-54,413.73,all,DRY FOOD,all,all,sales,month
2008,3,Mar,45-54,1734.13,all,FRESH FOOD,all,all,sales,month
2008,3,Mar,55-64,859.79,all,FRESH FOOD,all,all,sales,month
2008,3,Mar,65+,24.13,all,DRY FOOD,all,all,sales,month
2008,3,Mar,65+,333.56,all,FRESH FOOD,all,all,sales,month
2008,4,Apr,19-24,321.04,all,DRY FOOD,all,all,sales,month
2008,4,Apr,25-34,409.45,all,DRY FOOD,all,all,sales,month
2008,4,Apr,25-34,1655.67,all,FRESH FOOD,all,all,sales,month
2008,4,Apr,25-34,18129.25,all,NON FOOD,all,all,sales,month
2008,4,Apr,35-44,657.21,all,DRY FOOD,all,all,sales,month
2008,4,Apr,35-44,974.25,all,FRESH FOOD,all,all,sales,month
2008,4,Apr,35-44,1538.29,all,NON FOOD,all,all,sales,month
2008,4,Apr,45-54,354.73,all,DRY FOOD,all,all,sales,month
2008,4,Apr,45-54,1763.81,all,FRESH FOOD,all,all,sales,month
2008,4,Apr,55-64,820.18,all,FRESH FOOD,all,all,sales,month
2008,4,Apr,65+,15.93,all,DRY FOOD,all,all,sales,month
2008,4,Apr,65+,327.25,all,FRESH FOOD,all,all,sales,month
2008,5,May,19-24,297.23,all,DRY FOOD,all,all,sales,month
2008,5,May,25-34,447.57,all,DRY FOOD,all,all,sales,month
2008,5,May,25-34,1841.51,all,FRESH FOOD,all,all,sales,month
2008,5,May,25-34,23756.16,all,NON FOOD,all,all,sales,month
2008,5,May,35-44,646.93,all,DRY FOOD,all,all,sales,month
2008,5,May,35-44,956.23,all,FRESH FOOD,all,all,sales,month
2008,5,May,35-44,1759.18,all,NON FOOD,all,all,sales,month
2008,5,May,45-54,554.35,all,DRY FOOD,all,all,sales,month
2008,5,May,45-54,2385.25,all,FRESH FOOD,all,all,sales,month
2008,5,May,55-64,877.56,all,FRESH FOOD,all,all,sales,month
2008,5,May,65+,20.59,all,DRY FOOD,all,all,sales,month
2008,5,May,65+,287.86,all,FRESH FOOD,all,all,sales,month
2008,6,Jun,19-24,442.26,all,DRY FOOD,all,all,sales,month
2008,6,Jun,25-34,445.34,all,DRY FOOD,all,all,sales,month
2008,6,Jun,25-34,1642.14,all,FRESH FOOD,all,all,sales,month
2008,6,Jun,25-34,16228.88,all,NON FOOD,all,all,sales,month
2008,6,Jun,35-44,825.24,all,DRY FOOD,all,all,sales,month
2008,6,Jun,35-44,963.41,all,FRESH FOOD,all,all,sales,month
2008,6,Jun,35-44,1342.3799999999999,all,NON FOOD,all,all,sales,month
2008,6,Jun,45-54,493.88,all,DRY FOOD,all,all,sales,month
2008,6,Jun,45-54,1851.72,all,FRESH FOOD,all,all,sales,month
2008,6,Jun,55-64,1173.56,all,FRESH FOOD,all,all,sales,month
2008,6,Jun,65+,17.64,all,DRY FOOD,all,all,sales,month
2008,6,Jun,65+,259.03,all,FRESH FOOD,all,all,sales,month
2008,7,Jul,19-24,160.69,all,DRY FOOD,all,all,sales,month
2008,7,Jul,25-34,419.9,all,DRY FOOD,all,all,sales,month
2008,7,Jul,25-34,1854.94,all,FRESH FOOD,all,all,sales,month
2008,7,Jul,25-34,14461.65,all,NON FOOD,all,all,sales,month
2008,7,Jul,35-44,756.99,all,DRY FOOD,all,all,sales,month
2008,7,Jul,35-44,1345.97,all,FRESH FOOD,all,all,sales,month
2008,7,Jul,35-44,1311.98,all,NON FOOD,all,all,sales,month
2008,7,Jul,45-54,388.9,all,DRY FOOD,all,all,sales,month
2008,7,Jul,45-54,1793.96,all,FRESH FOOD,all,all,sales,month
2008,7,Jul,55-64,488.54,all,FRESH FOOD,all,all,sales,month
2008,7,Jul,65+,17.58,all,DRY FOOD,all,all,sales,month
2008,7,Jul,65+,289.28,all,FRESH FOOD,all,all,sales,month
2008,8,Aug,19-24,187.24,all,DRY FOOD,all,all,sales,month
2008,8,Aug,25-34,569.64,all,DRY FOOD,all,all,sales,month
2008,8,Aug,25-34,1917.01,all,FRESH FOOD,all,all,sales,month
2008,8,Aug,25-34,16996.92,all,NON FOOD,all,all,sales,month
2008,8,Aug,35-44,712.97,all,DRY FOOD,all,all,sales,month
2008,8,Aug,35-44,1476.06,all,FRESH FOOD,all,all,sales,month
2008,8,Aug,35-44,1804.81,all,NON FOOD,all,all,sales,month
2008,8,Aug,45-54,552.28,all,DRY FOOD,all,all,sales,month
2008,8,Aug,45-54,2726.6,all,FRESH FOOD,all,all,sales,month
2008,8,Aug,55-64,889.3,all,FRESH FOOD,all,all,sales,month
2008,8,Aug,65+,20.59,all,DRY FOOD,all,all,sales,month
2008,8,Aug,65+,344.37,all,FRESH FOOD,all,all,sales,month
2008,9,Sep,19-24,165.74,all,DRY FOOD,all,all,sales,month
2008,9,Sep,25-34,511.88,all,DRY FOOD,all,all,sales,month
2008,9,Sep,25-34,1832.39,all,FRESH FOOD,all,all,sales,month
2008,9,Sep,25-34,14544.58,all,NON FOOD,all,all,sales,month
2008,9,Sep,35-44,692.56,all,DRY FOOD,all,all,sales,month
2008,9,Sep,35-44,977.9,all,FRESH FOOD,all,all,sales,month
2008,9,Sep,35-44,1432.17,all,NON FOOD,all,all,sales,month
2008,9,Sep,45-54,437.97,all,DRY FOOD,all,all,sales,month
2008,9,Sep,45-54,1829.18,all,FRESH FOOD,all,all,sales,month
2008,9,Sep,55-64,842.04,all,FRESH FOOD,all,all,sales,month
2008,9,Sep,65+,21.18,all,DRY FOOD,all,all,sales,month
2008,9,Sep,65+,245.29,all,FRESH FOOD,all,all,sales,month
2008,10,Oct,19-24,318.0,all,DRY FOOD,all,all,sales,month
2008,10,Oct,25-34,604.13,all,DRY FOOD,all,all,sales,month
2008,10,Oct,25-34,1539.61,all,FRESH FOOD,all,all,sales,month
2008,10,Oct,25-34,13672.94,all,NON FOOD,all,all,sales,month
2008,10,Oct,35-44,821.58,all,DRY FOOD,all,all,sales,month
2008,10,Oct,35-44,998.71,all,FRESH FOOD,all,all,sales,month
2008,10,Oct,35-44,983.1800000000001,all,NON FOOD,all,all,sales,month
2008,10,Oct,45-54,590.28,all,DRY FOOD,all,all,sales,month
2008,10,Oct,45-54,2469.18,all,FRESH FOOD,all,all,sales,month
2008,10,Oct,55-64,404.88,all,FRESH FOOD,all,all,sales,month
2008,10,Oct,65+,16.52,all,DRY FOOD,all,all,sales,month
2008,10,Oct,65+,304.92,all,FRESH FOOD,all,all,sales,month
2008,11,Nov,19-24,245.84,all,DRY FOOD,all,all,sales,month
2008,11,Nov,25-34,611.91,all,DRY FOOD,all,all,sales,month
2008,11,Nov,25-34,2004.95,all,FRESH FOOD,all,all,sales,month
2008,11,Nov,25-34,17572.79,all,NON FOOD,all,all,sales,month
2008,11,Nov,35-44,1003.17,all,DRY FOOD,all,all,sales,month
2008,11,Nov,35-44,1005.43,all,FRESH FOOD,all,all,sales,month
2008,11,Nov,35-44,1594.53,all,NON FOOD,all,all,sales,month
2008,11,Nov,45-54,485.22,all,DRY FOOD,all,all,sales,month
2008,11,Nov,45-54,2544.98,all,FRESH FOOD,all,all,sales,month
2008,11,Nov,55-64,905.51,all,FRESH FOOD,all,all,sales,month
2008,11,Nov,65+,34.19,all,DRY FOOD,all,all,sales,month
2008,11,Nov,65+,310.1,all,FRESH FOOD,all,all,sales,month
2008,12,Dec,19-24,161.23,all,DRY FOOD,all,all,sales,month
2008,12,Dec,25-34,392.51,all,DRY FOOD,all,all,sales,month
2008,12,Dec,25-34,943.79,all,FRESH FOOD,all,all,sales,month
2008,12,Dec,25-34,8472.93,all,NON FOOD,all,all,sales,month
2008,12,Dec,35-44,549.95,all,DRY FOOD,all,all,sales,month
2008,12,Dec,35-44,595.25,all,FRESH FOOD,all,all,sales,month
2008,12,Dec,35-44,410.99,all,NON FOOD,all,all,sales,month
2008,12,Dec,45-54,325.27,all,DRY FOOD,all,all,sales,month
2008,12,Dec,45-54,1099.56,all,FRESH FOOD,all,all,sales,month
2008,12,Dec,55-64,434.03000000000003,all,FRESH FOOD,all,all,sales,month
2008,12,Dec,65+,16.87,all,DRY FOOD,all,all,sales,month
2008,12,Dec,65+,128.34,all,FRESH FOOD,all,all,sales,month
2007,1,Jan,all,558.39,all,DRY FOOD,all,all,sales,month
