WEEK_NO,CLASS,SUB_CLASS,PRODUCT_DESC,YEAR,QUARTERS,DEPARTMENT,QUANTITY,DISCOUNT_YN,VAR_GRP
34,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,3,DRY FOOD,3.0,1,Q
35,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,3,DRY FOOD,4.0,1,Q
36,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,3,DRY FOOD,7.0,1,Q
37,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,3,DRY FOOD,13.0,1,Q
38,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,3,DRY FOOD,7.0,1,Q
39,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,3,DRY FOOD,8.0,1,Q
40,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,4,DRY FOOD,15.0,1,Q
41,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,4,DRY FOOD,29.0,1,Q
42,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,4,DRY FOOD,9.0,1,Q
43,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,4,DRY FOOD,3.0,1,Q
44,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,4,DRY FOOD,7.0,1,Q
45,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,4,DRY FOOD,4.0,1,Q
46,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,4,DRY FOOD,14.0,1,Q
47,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,4,DRY FOOD,9.0,1,Q
48,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,4,DRY FOOD,7.0,1,Q
49,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,4,DRY FOOD,14.0,1,Q
50,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,4,DRY FOOD,6.0,1,Q
51,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,4,DRY FOOD,9.0,1,Q
52,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2007,4,DRY FOOD,7.0,1,Q
53,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,1,DRY FOOD,6.0,1,Q
54,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,1,DRY FOOD,9.0,1,Q
55,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,1,DRY FOOD,15.0,1,Q
56,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,1,DRY FOOD,15.0,1,Q
57,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,1,DRY FOOD,14.0,1,Q
58,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,1,DRY FOOD,14.0,1,Q
59,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,1,DRY FOOD,14.0,1,Q
60,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,1,DRY FOOD,4.0,1,Q
61,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,1,DRY FOOD,14.0,1,Q
62,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,1,DRY FOOD,23.0,1,Q
63,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,1,DRY FOOD,37.0,1,Q
64,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,1,DRY FOOD,13.0,1,Q
65,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,1,DRY FOOD,18.0,1,Q
66,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,2,DRY FOOD,7.0,1,Q
67,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,2,DRY FOOD,22.0,1,Q
68,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,2,DRY FOOD,15.0,1,Q
69,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,2,DRY FOOD,19.0,1,Q
70,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,2,DRY FOOD,36.0,1,Q
71,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,2,DRY FOOD,18.0,1,Q
72,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,2,DRY FOOD,13.0,1,Q
73,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,2,DRY FOOD,22.0,1,Q
74,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,2,DRY FOOD,7.0,1,Q
75,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,2,DRY FOOD,9.0,1,Q
76,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,2,DRY FOOD,26.0,1,Q
77,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,2,DRY FOOD,29.0,1,Q
78,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,2,DRY FOOD,12.0,1,Q
79,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,3,DRY FOOD,8.0,1,Q
80,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,3,DRY FOOD,4.0,1,Q
81,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,3,DRY FOOD,10.0,1,Q
82,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,3,DRY FOOD,23.0,1,Q
83,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,3,DRY FOOD,6.0,1,Q
84,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,3,DRY FOOD,8.0,1,Q
85,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,3,DRY FOOD,8.0,1,Q
86,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,3,DRY FOOD,7.0,1,Q
87,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,3,DRY FOOD,7.0,1,Q
88,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,3,DRY FOOD,13.0,1,Q
89,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,3,DRY FOOD,8.0,1,Q
90,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,3,DRY FOOD,5.0,1,Q
91,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,3,DRY FOOD,12.0,1,Q
92,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,4,DRY FOOD,24.0,1,Q
93,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,4,DRY FOOD,14.0,1,Q
94,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,4,DRY FOOD,8.0,1,Q
95,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,4,DRY FOOD,14.0,1,Q
96,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,4,DRY FOOD,4.0,1,Q
97,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,4,DRY FOOD,4.0,1,Q
98,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,4,DRY FOOD,11.0,1,Q
99,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,4,DRY FOOD,4.0,1,Q
100,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,4,DRY FOOD,7.0,1,Q
101,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,4,DRY FOOD,7.0,1,Q
102,GROCERY,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,2008,4,DRY FOOD,3.0,1,Q
1,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,1,DRY FOOD,1.0,1,Q
2,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,1,DRY FOOD,3.0,1,Q
3,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,1,DRY FOOD,8.0,1,Q
4,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,1,DRY FOOD,8.0,1,Q
5,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,1,DRY FOOD,4.0,1,Q
6,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,1,DRY FOOD,4.0,1,Q
7,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,1,DRY FOOD,4.0,1,Q
8,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,1,DRY FOOD,6.0,0,Q
9,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,1,DRY FOOD,15.0,1,Q
10,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,1,DRY FOOD,11.0,1,Q
11,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,1,DRY FOOD,25.0,1,Q
12,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,1,DRY FOOD,11.0,1,Q
13,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,1,DRY FOOD,9.0,1,Q
14,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,2,DRY FOOD,7.0,1,Q
15,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,2,DRY FOOD,58.0,1,Q
16,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,2,DRY FOOD,23.0,1,Q
17,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,2,DRY FOOD,22.0,1,Q
18,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,2,DRY FOOD,11.0,1,Q
19,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,2,DRY FOOD,9.0,1,Q
20,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,2,DRY FOOD,4.0,1,Q
21,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,2,DRY FOOD,7.0,1,Q
22,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,2,DRY FOOD,13.0,1,Q
23,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,2,DRY FOOD,11.0,1,Q
24,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,2,DRY FOOD,19.0,1,Q
25,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,2,DRY FOOD,30.0,1,Q
26,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,2,DRY FOOD,12.0,1,Q
27,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,3,DRY FOOD,4.0,1,Q
28,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,3,DRY FOOD,12.0,1,Q
29,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,3,DRY FOOD,7.0,1,Q
30,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,3,DRY FOOD,19.0,1,Q
31,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,3,DRY FOOD,11.0,1,Q
32,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,3,DRY FOOD,16.0,1,Q
33,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,3,DRY FOOD,5.0,1,Q
34,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,3,DRY FOOD,6.0,1,Q
35,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,3,DRY FOOD,6.0,1,Q
36,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,3,DRY FOOD,5.0,1,Q
37,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,3,DRY FOOD,10.0,1,Q
38,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,3,DRY FOOD,8.0,1,Q
39,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,3,DRY FOOD,4.0,1,Q
40,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,4,DRY FOOD,4.0,1,Q
41,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,4,DRY FOOD,4.0,1,Q
42,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,4,DRY FOOD,7.0,1,Q
43,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,4,DRY FOOD,13.0,1,Q
44,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,4,DRY FOOD,8.0,1,Q
45,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,4,DRY FOOD,4.0,1,Q
46,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,4,DRY FOOD,22.0,1,Q
47,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,4,DRY FOOD,11.0,1,Q
48,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,4,DRY FOOD,4.0,1,Q
49,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,4,DRY FOOD,9.0,1,Q
50,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,4,DRY FOOD,12.0,1,Q
51,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,4,DRY FOOD,17.0,1,Q
52,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2007,4,DRY FOOD,8.0,1,Q
53,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,1,DRY FOOD,7.0,1,Q
54,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,1,DRY FOOD,14.0,1,Q
55,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,1,DRY FOOD,6.0,1,Q
56,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,1,DRY FOOD,14.0,1,Q
57,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,1,DRY FOOD,12.0,1,Q
58,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,1,DRY FOOD,9.0,1,Q
59,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,1,DRY FOOD,40.0,1,Q
60,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,1,DRY FOOD,7.0,1,Q
61,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,1,DRY FOOD,25.0,1,Q
62,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,1,DRY FOOD,28.0,1,Q
63,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,1,DRY FOOD,30.0,1,Q
64,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,1,DRY FOOD,18.0,1,Q
65,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,1,DRY FOOD,25.0,1,Q
66,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,2,DRY FOOD,7.0,1,Q
67,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,2,DRY FOOD,25.0,1,Q
68,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,2,DRY FOOD,19.0,1,Q
69,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,2,DRY FOOD,38.0,1,Q
70,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,2,DRY FOOD,14.0,1,Q
71,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,2,DRY FOOD,17.0,1,Q
72,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,2,DRY FOOD,14.0,1,Q
73,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,2,DRY FOOD,25.0,1,Q
74,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,2,DRY FOOD,17.0,1,Q
75,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,2,DRY FOOD,11.0,1,Q
76,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,2,DRY FOOD,11.0,1,Q
77,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,2,DRY FOOD,23.0,1,Q
78,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,2,DRY FOOD,15.0,1,Q
79,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,3,DRY FOOD,4.0,1,Q
80,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,3,DRY FOOD,5.0,1,Q
81,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,3,DRY FOOD,29.0,1,Q
82,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,3,DRY FOOD,15.0,1,Q
83,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,3,DRY FOOD,11.0,1,Q
84,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,3,DRY FOOD,26.0,1,Q
85,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,3,DRY FOOD,10.0,1,Q
86,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,3,DRY FOOD,9.0,1,Q
87,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,3,DRY FOOD,7.0,1,Q
88,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,3,DRY FOOD,6.0,1,Q
89,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,3,DRY FOOD,5.0,1,Q
90,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,3,DRY FOOD,16.0,1,Q
91,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,3,DRY FOOD,6.0,1,Q
92,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,4,DRY FOOD,6.0,1,Q
93,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,4,DRY FOOD,8.0,1,Q
94,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,4,DRY FOOD,17.0,1,Q
95,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,4,DRY FOOD,8.0,1,Q
96,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,4,DRY FOOD,4.0,1,Q
97,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,4,DRY FOOD,13.0,1,Q
98,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,4,DRY FOOD,10.0,1,Q
99,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,4,DRY FOOD,9.0,1,Q
100,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,4,DRY FOOD,7.0,1,Q
101,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,4,DRY FOOD,9.0,1,Q
102,GROCERY,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,2008,4,DRY FOOD,8.0,1,Q
1,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,1,DRY FOOD,1.0,1,Q
2,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,1,DRY FOOD,1.0,1,Q
3,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,1,DRY FOOD,3.0,0,Q
4,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,1,DRY FOOD,1.0,0,Q
5,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,1,DRY FOOD,1.0,0,Q
6,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,1,DRY FOOD,2.0,1,Q
7,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,1,DRY FOOD,1.0,0,Q
8,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,1,DRY FOOD,1.0,0,Q
9,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,1,DRY FOOD,1.0,0,Q
10,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,1,DRY FOOD,1.0,0,Q
11,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,1,DRY FOOD,2.0,1,Q
12,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,1,DRY FOOD,1.0,0,Q
13,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,1,DRY FOOD,2.0,1,Q
14,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,2,DRY FOOD,2.0,1,Q
15,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,2,DRY FOOD,2.0,1,Q
16,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,2,DRY FOOD,2.0,1,Q
17,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,2,DRY FOOD,1.0,0,Q
18,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,2,DRY FOOD,3.0,0,Q
19,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,2,DRY FOOD,3.0,0,Q
20,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,2,DRY FOOD,1.0,0,Q
21,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,2,DRY FOOD,1.0,0,Q
22,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,2,DRY FOOD,3.0,1,Q
23,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,2,DRY FOOD,1.0,0,Q
24,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,2,DRY FOOD,3.0,0,Q
25,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,2,DRY FOOD,3.0,0,Q
26,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,2,DRY FOOD,3.0,0,Q
27,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,3,DRY FOOD,3.0,1,Q
28,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,3,DRY FOOD,1.0,0,Q
29,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,3,DRY FOOD,1.0,0,Q
30,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,3,DRY FOOD,1.0,0,Q
31,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,3,DRY FOOD,3.0,0,Q
32,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,3,DRY FOOD,1.0,0,Q
33,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,3,DRY FOOD,1.0,0,Q
34,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,3,DRY FOOD,3.0,0,Q
35,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,3,DRY FOOD,3.0,0,Q
36,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,3,DRY FOOD,3.0,0,Q
37,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,3,DRY FOOD,3.0,0,Q
38,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,3,DRY FOOD,3.0,0,Q
39,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,3,DRY FOOD,3.0,0,Q
40,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,4,DRY FOOD,1.0,0,Q
41,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,4,DRY FOOD,3.0,0,Q
42,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,4,DRY FOOD,3.0,1,Q
43,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,4,DRY FOOD,3.0,1,Q
44,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,4,DRY FOOD,3.0,1,Q
45,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,4,DRY FOOD,3.0,1,Q
46,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,4,DRY FOOD,6.0,1,Q
47,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,4,DRY FOOD,1.0,1,Q
48,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,4,DRY FOOD,3.0,1,Q
49,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,4,DRY FOOD,8.0,1,Q
50,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,4,DRY FOOD,3.0,1,Q
51,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,4,DRY FOOD,3.0,1,Q
52,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2007,4,DRY FOOD,7.0,1,Q
53,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2008,1,DRY FOOD,3.0,1,Q
54,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2008,1,DRY FOOD,1.0,1,Q
55,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2008,1,DRY FOOD,3.0,0,Q
56,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2008,1,DRY FOOD,1.0,0,Q
57,GROCERY,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,2008,1,DRY FOOD,3.0,0,Q
